training_mode,seed,clients_by,calibration_scope,model,client_id,decision_policy,f1,false_alarm_rate,miss_rate,uncertain_rate,mean_health_normal,mean_health_fault,health_gap
fedavg,42,bearing,client_specific,cnn-ae,test2_bearing1,hard_val_p95,0.8901485768840623,0.06779661016949153,0.1976118760757315,0.037199358631747725,0.1097903860213486,0.8216297922965001,0.7118394062751515
fedavg,42,bearing,client_specific,cnn-ae,test2_bearing1,fuzzy_warning_as_alarm_hi50,0.8901485768840623,0.06779661016949153,0.1976118760757315,0.037199358631747725,0.1097903860213486,0.8216297922965001,0.7118394062751515
fedavg,42,bearing,client_specific,cnn-ae,test2_bearing1,fuzzy_fault_only_hi75,0.883010029427662,0.059322033898305086,0.20917598967297762,0.037199358631747725,0.1097903860213486,0.8216297922965001,0.7118394062751515
fedavg,42,bearing,pooled,cnn-ae,test2_bearing1,hard_val_p95,0.44795058018198514,0.0,0.711381239242685,0.03367183324425441,0.0,0.34194474515138074,0.34194474515138074
fedavg,42,bearing,pooled,cnn-ae,test2_bearing1,fuzzy_warning_as_alarm_hi50,0.44795058018198514,0.0,0.711381239242685,0.03367183324425441,0.0,0.34194474515138074,0.34194474515138074
fedavg,42,bearing,pooled,cnn-ae,test2_bearing1,fuzzy_fault_only_hi75,0.42860161433461524,0.0,0.7272482788296041,0.03367183324425441,0.0,0.34194474515138074,0.34194474515138074
fedavg,42,bearing,adaptive,cnn-ae,test2_bearing1,hard_val_p95,0.7829274679235402,0.0,0.35671256454388983,0.014965259219668627,0.009622595084482597,0.670106359809822,0.6604837647253394
fedavg,42,bearing,adaptive,cnn-ae,test2_bearing1,fuzzy_warning_as_alarm_hi50,0.7829274679235402,0.0,0.35671256454388983,0.014965259219668627,0.009622595084482597,0.670106359809822,0.6604837647253394
fedavg,42,bearing,adaptive,cnn-ae,test2_bearing1,fuzzy_fault_only_hi75,0.7795319526044573,0.0,0.3612844234079174,0.014965259219668627,0.009622595084482597,0.670106359809822,0.6604837647253394
fedavg,42,bearing,client_specific,cnn-ae,test2_bearing3,hard_val_p95,0.4134959904453165,0.0423728813559322,0.7392964716006885,0.019187600213789416,0.10387100043043944,0.2641773412346044,0.16030634080416495
fedavg,42,bearing,client_specific,cnn-ae,test2_bearing3,fuzzy_warning_as_alarm_hi50,0.4134959904453165,0.0423728813559322,0.7392964716006885,0.019187600213789416,0.10387100043043944,0.2641773412346044,0.16030634080416495
fedavg,42,bearing,client_specific,cnn-ae,test2_bearing3,fuzzy_fault_only_hi75,0.4036909871244635,0.0423728813559322,0.7470417383820999,0.019187600213789416,0.10387100043043944,0.2641773412346044,0.16030634080416495
fedavg,42,bearing,pooled,cnn-ae,test2_bearing3,hard_val_p95,0.4472412068678113,0.3220338983050847,0.711381239242685,0.037252805986103685,0.4190084380188783,0.34194474515138074,-0.07706369286749759
fedavg,42,bearing,pooled,cnn-ae,test2_bearing3,fuzzy_warning_as_alarm_hi50,0.4472412068678113,0.3220338983050847,0.711381239242685,0.037252805986103685,0.4190084380188783,0.34194474515138074,-0.07706369286749759
fedavg,42,bearing,pooled,cnn-ae,test2_bearing3,fuzzy_fault_only_hi75,0.42840246684126043,0.09322033898305085,0.7272482788296041,0.037252805986103685,0.4190084380188783,0.34194474515138074,-0.07706369286749759
fedavg,42,bearing,adaptive,cnn-ae,test2_bearing3,hard_val_p95,0.42203936206311504,0.07627118644067797,0.7324117900172117,0.024692677712453235,0.24357801713390745,0.276399923301124,0.03282190616721656
fedavg,42,bearing,adaptive,cnn-ae,test2_bearing3,fuzzy_warning_as_alarm_hi50,0.42203936206311504,0.07627118644067797,0.7324117900172117,0.024692677712453235,0.24357801713390745,0.276399923301124,0.03282190616721656
fedavg,42,bearing,adaptive,cnn-ae,test2_bearing3,fuzzy_fault_only_hi75,0.40847240051347883,0.0423728813559322,0.743276678141136,0.024692677712453235,0.24357801713390745,0.276399923301124,0.03282190616721656
fedavg,42,bearing,client_specific,cnn-ae,test3_bearing1,hard_val_p95,0.8176999015966734,0.04084321475625823,0.3072289156626506,0.05653454601829363,0.0999976622487981,0.7328495921789029,0.6328519299301048
fedavg,42,bearing,client_specific,cnn-ae,test3_bearing1,fuzzy_warning_as_alarm_hi50,0.8176999015966734,0.04084321475625823,0.3072289156626506,0.05653454601829363,0.0999976622487981,0.7328495921789029,0.6328519299301048
fedavg,42,bearing,client_specific,cnn-ae,test3_bearing1,fuzzy_fault_only_hi75,0.8035742984796375,0.025032938076416336,0.32766781411359724,0.05653454601829363,0.0999976622487981,0.7328495921789029,0.6328519299301048
fedavg,42,bearing,pooled,cnn-ae,test3_bearing1,hard_val_p95,0.44795058018198514,0.0,0.711381239242685,0.032556457030644415,0.0002418182832612805,0.34194474515138074,0.3417029268681194
fedavg,42,bearing,pooled,cnn-ae,test3_bearing1,fuzzy_warning_as_alarm_hi50,0.44795058018198514,0.0,0.711381239242685,0.032556457030644415,0.0002418182832612805,0.34194474515138074,0.3417029268681194
fedavg,42,bearing,pooled,cnn-ae,test3_bearing1,fuzzy_fault_only_hi75,0.42860161433461524,0.0,0.7272482788296041,0.032556457030644415,0.0002418182832612805,0.34194474515138074,0.3417029268681194
fedavg,42,bearing,adaptive,cnn-ae,test3_bearing1,hard_val_p95,0.7515863689776733,0.0,0.3979668674698795,0.021032504780114723,0.025214681027625304,0.6331325444220437,0.6079178633944184
fedavg,42,bearing,adaptive,cnn-ae,test3_bearing1,fuzzy_warning_as_alarm_hi50,0.7515863689776733,0.0,0.3979668674698795,0.021032504780114723,0.025214681027625304,0.6331325444220437,0.6079178633944184
fedavg,42,bearing,adaptive,cnn-ae,test3_bearing1,fuzzy_fault_only_hi75,0.7446743864150434,0.0,0.4067878657487091,0.021032504780114723,0.025214681027625304,0.6331325444220437,0.6079178633944184
fedavg,42,bearing,client_specific,cnn-ae,test3_bearing3,hard_val_p95,0.6254749345235899,0.05138339920948617,0.5439974182444062,0.07239935920624258,0.11536634756868511,0.46417068976274817,0.3488043421940631
fedavg,42,bearing,client_specific,cnn-ae,test3_bearing3,fuzzy_warning_as_alarm_hi50,0.6254749345235899,0.05138339920948617,0.5439974182444062,0.07239935920624258,0.11536634756868511,0.46417068976274817,0.3488043421940631
fedavg,42,bearing,client_specific,cnn-ae,test3_bearing3,fuzzy_fault_only_hi75,0.5899291478801197,0.021080368906455864,0.5812715146299484,0.07239935920624258,0.11536634756868511,0.46417068976274817,0.3488043421940631
fedavg,42,bearing,pooled,cnn-ae,test3_bearing3,hard_val_p95,0.44795058018198514,0.0,0.711381239242685,0.032556457030644415,0.13289053868467465,0.34194474515138074,0.20905420646670608
fedavg,42,bearing,pooled,cnn-ae,test3_bearing3,fuzzy_warning_as_alarm_hi50,0.44795058018198514,0.0,0.711381239242685,0.032556457030644415,0.13289053868467465,0.34194474515138074,0.20905420646670608
fedavg,42,bearing,pooled,cnn-ae,test3_bearing3,fuzzy_fault_only_hi75,0.42860161433461524,0.0,0.7272482788296041,0.032556457030644415,0.13289053868467465,0.34194474515138074,0.20905420646670608
fedavg,42,bearing,adaptive,cnn-ae,test3_bearing3,hard_val_p95,0.5412826044322416,0.003952569169960474,0.6288726333907056,0.03891271768900832,0.10416611425377799,0.4077258362422071,0.3035597219884291
fedavg,42,bearing,adaptive,cnn-ae,test3_bearing3,fuzzy_warning_as_alarm_hi50,0.5412826044322416,0.003952569169960474,0.6288726333907056,0.03891271768900832,0.10416611425377799,0.4077258362422071,0.3035597219884291
fedavg,42,bearing,adaptive,cnn-ae,test3_bearing3,fuzzy_fault_only_hi75,0.5249504165013883,0.0013175230566534915,0.6440942340791739,0.03891271768900832,0.10416611425377799,0.4077258362422071,0.3035597219884291
fedavg-personalized,42,bearing,client_specific,cnn-ae,test1_bearing1,hard_val_p95,0.9546731071669288,0.07364341085271318,0.08578958691910499,0.018885941644562334,0.09965025229220502,0.9110952623338853,0.8114450100416802
fedavg-personalized,42,bearing,client_specific,cnn-ae,test1_bearing1,fuzzy_warning_as_alarm_hi50,0.9546731071669288,0.07364341085271318,0.08578958691910499,0.018885941644562334,0.09965025229220502,0.9110952623338853,0.8114450100416802
fedavg-personalized,42,bearing,client_specific,cnn-ae,test1_bearing1,fuzzy_fault_only_hi75,0.9470108695652174,0.031007751937984496,0.10025817555938038,0.018885941644562334,0.09965025229220502,0.9110952623338853,0.8114450100416802
fedavg-personalized,42,bearing,client_specific,cnn-ae,test1_bearing2,hard_val_p95,0.998195772182577,0.03488372093023256,0.0031196213425129086,0.006949602122015915,0.09621119998309653,0.9953324688822155,0.8991212688991189
fedavg-personalized,42,bearing,client_specific,cnn-ae,test1_bearing2,fuzzy_warning_as_alarm_hi50,0.998195772182577,0.03488372093023256,0.0031196213425129086,0.006949602122015915,0.09621119998309653,0.9953324688822155,0.8991212688991189
fedavg-personalized,42,bearing,client_specific,cnn-ae,test1_bearing2,fuzzy_fault_only_hi75,0.9961940238075958,0.007751937984496124,0.0074763339070567985,0.006949602122015915,0.09621119998309653,0.9953324688822155,0.8991212688991189
fedavg-personalized,42,bearing,client_specific,cnn-ae,test1_bearing3,hard_val_p95,0.4311377245508982,0.03875968992248062,0.7250430292598967,0.025358090185676394,0.10685122956930079,0.27941913668376706,0.17256790711446626
fedavg-personalized,42,bearing,client_specific,cnn-ae,test1_bearing3,fuzzy_warning_as_alarm_hi50,0.4311377245508982,0.03875968992248062,0.7250430292598967,0.025358090185676394,0.10685122956930079,0.27941913668376706,0.17256790711446626
fedavg-personalized,42,bearing,client_specific,cnn-ae,test1_bearing3,fuzzy_fault_only_hi75,0.41545605589400586,0.01937984496124031,0.737736660929432,0.025358090185676394,0.10685122956930079,0.27941913668376706,0.17256790711446626
fedavg-personalized,42,bearing,client_specific,cnn-ae,test1_bearing4,hard_val_p95,0.48979094783844124,0.03875968992248062,0.6755055938037866,0.01750663129973475,0.08900467124816304,0.33029824524149537,0.24129357399333234
fedavg-personalized,42,bearing,client_specific,cnn-ae,test1_bearing4,fuzzy_warning_as_alarm_hi50,0.48979094783844124,0.03875968992248062,0.6755055938037866,0.01750663129973475,0.08900467124816304,0.33029824524149537,0.24129357399333234
fedavg-personalized,42,bearing,client_specific,cnn-ae,test1_bearing4,fuzzy_fault_only_hi75,0.4765727391874181,0.023255813953488372,0.6870697074010327,0.01750663129973475,0.08900467124816304,0.33029824524149537,0.24129357399333234
fedavg-personalized,42,bearing,client_specific,cnn-ae,test2_bearing1,hard_val_p95,0.9086480617425243,0.025423728813559324,0.167276247848537,0.05633351149118119,0.08317216852420195,0.8552444757059533,0.7720723071817513
fedavg-personalized,42,bearing,client_specific,cnn-ae,test2_bearing1,fuzzy_warning_as_alarm_hi50,0.9086480617425243,0.025423728813559324,0.167276247848537,0.05633351149118119,0.08317216852420195,0.8552444757059533,0.7720723071817513
fedavg-personalized,42,bearing,client_specific,cnn-ae,test2_bearing1,fuzzy_fault_only_hi75,0.9010579821502452,0.00847457627118644,0.1800236660929432,0.05633351149118119,0.08317216852420195,0.8552444757059533,0.7720723071817513
fedavg-personalized,42,bearing,client_specific,cnn-ae,test2_bearing3,hard_val_p95,0.43033167355895013,0.059322033898305086,0.7257422547332186,0.019454836985569213,0.10126742717185629,0.27558237720023615,0.17431495002837988
fedavg-personalized,42,bearing,client_specific,cnn-ae,test2_bearing3,fuzzy_warning_as_alarm_hi50,0.43033167355895013,0.059322033898305086,0.7257422547332186,0.019454836985569213,0.10126742717185629,0.27558237720023615,0.17431495002837988
fedavg-personalized,42,bearing,client_specific,cnn-ae,test2_bearing3,fuzzy_fault_only_hi75,0.4167234332425068,0.01694915254237288,0.7367685025817556,0.019454836985569213,0.10126742717185629,0.27558237720023615,0.17431495002837988
fedavg-personalized,42,bearing,client_specific,cnn-ae,test3_bearing1,hard_val_p95,0.854162178796738,0.03293807641633729,0.2535499139414802,0.04278848638313265,0.09527594147313954,0.7867931594857266,0.691517218012587
fedavg-personalized,42,bearing,client_specific,cnn-ae,test3_bearing1,fuzzy_warning_as_alarm_hi50,0.854162178796738,0.03293807641633729,0.2535499139414802,0.04278848638313265,0.09527594147313954,0.7867931594857266,0.691517218012587
fedavg-personalized,42,bearing,client_specific,cnn-ae,test3_bearing1,fuzzy_fault_only_hi75,0.8472497522299306,0.023715415019762844,0.26430722891566266,0.04278848638313265,0.09527594147313954,0.7867931594857266,0.691517218012587
fedavg-personalized,42,bearing,client_specific,cnn-ae,test3_bearing3,hard_val_p95,0.6778794975516287,0.05006587615283267,0.48623063683304646,0.06030696088057465,0.10827415407659546,0.5280486676281867,0.41977451355159123
fedavg-personalized,42,bearing,client_specific,cnn-ae,test3_bearing3,fuzzy_warning_as_alarm_hi50,0.6778794975516287,0.05006587615283267,0.48623063683304646,0.06030696088057465,0.10827415407659546,0.5280486676281867,0.41977451355159123
fedavg-personalized,42,bearing,client_specific,cnn-ae,test3_bearing3,fuzzy_fault_only_hi75,0.6479691927632057,0.021080368906455864,0.5203313253012049,0.06030696088057465,0.10827415407659546,0.5280486676281867,0.41977451355159123
fedprox,42,bearing,client_specific,cnn-ae,test1_bearing1,hard_val_p95,0.2461944483717423,0.05813953488372093,0.8595094664371773,0.12716180371352784,0.11704444564926857,0.19676985995309965,0.07972541430383108
fedprox,42,bearing,client_specific,cnn-ae,test1_bearing1,fuzzy_warning_as_alarm_hi50,0.2461944483717423,0.05813953488372093,0.8595094664371773,0.12716180371352784,0.11704444564926857,0.19676985995309965,0.07972541430383108
fedprox,42,bearing,client_specific,cnn-ae,test1_bearing1,fuzzy_fault_only_hi75,0.14406864212311682,0.03875968992248062,0.9223321858864028,0.12716180371352784,0.11704444564926857,0.19676985995309965,0.07972541430383108
fedprox,42,bearing,pooled,cnn-ae,test1_bearing1,hard_val_p95,0.2828674231940216,0.07751937984496124,0.8350903614457831,0.1743766578249337,0.15466440261132242,0.23783641057369606,0.08317200796237365
fedprox,42,bearing,pooled,cnn-ae,test1_bearing1,fuzzy_warning_as_alarm_hi50,0.2828674231940216,0.07751937984496124,0.8350903614457831,0.1743766578249337,0.15466440261132242,0.23783641057369606,0.08317200796237365
fedprox,42,bearing,pooled,cnn-ae,test1_bearing1,fuzzy_fault_only_hi75,0.16457819437592502,0.03875968992248062,0.9102839931153184,0.1743766578249337,0.15466440261132242,0.23783641057369606,0.08317200796237365
fedprox,42,bearing,adaptive,cnn-ae,test1_bearing1,hard_val_p95,0.26851507257164126,0.06976744186046512,0.8447719449225474,0.15676392572944298,0.140975660437255,0.22220995353972592,0.0812342931024709
fedprox,42,bearing,adaptive,cnn-ae,test1_bearing1,fuzzy_warning_as_alarm_hi50,0.26851507257164126,0.06976744186046512,0.8447719449225474,0.15676392572944298,0.140975660437255,0.22220995353972592,0.0812342931024709
fedprox,42,bearing,adaptive,cnn-ae,test1_bearing1,fuzzy_fault_only_hi75,0.156301105109272,0.03875968992248062,0.9151785714285714,0.15676392572944298,0.140975660437255,0.22220995353972592,0.0812342931024709
fedprox,42,bearing,client_specific,cnn-ae,test1_bearing2,hard_val_p95,0.23489773643999431,0.023255813953488372,0.8668782271944923,0.14148541114058355,0.0847230709688618,0.19332423819974814,0.10860116723088635
fedprox,42,bearing,client_specific,cnn-ae,test1_bearing2,fuzzy_warning_as_alarm_hi50,0.23489773643999431,0.023255813953488372,0.8668782271944923,0.14148541114058355,0.0847230709688618,0.19332423819974814,0.10860116723088635
fedprox,42,bearing,client_specific,cnn-ae,test1_bearing2,fuzzy_fault_only_hi75,0.0972065895835465,0.015503875968992248,0.9489027538726333,0.14148541114058355,0.0847230709688618,0.19332423819974814,0.10860116723088635
fedprox,42,bearing,pooled,cnn-ae,test1_bearing2,hard_val_p95,0.2830240930490169,0.031007751937984496,0.8350903614457831,0.1742705570291777,0.1092849583139705,0.23783641057369606,0.12855145225972556
fedprox,42,bearing,pooled,cnn-ae,test1_bearing2,fuzzy_warning_as_alarm_hi50,0.2830240930490169,0.031007751937984496,0.8350903614457831,0.1742705570291777,0.1092849583139705,0.23783641057369606,0.12855145225972556
fedprox,42,bearing,pooled,cnn-ae,test1_bearing2,fuzzy_fault_only_hi75,0.1646269245953415,0.015503875968992248,0.9102839931153184,0.1742705570291777,0.1092849583139705,0.23783641057369606,0.12855145225972556
fedprox,42,bearing,adaptive,cnn-ae,test1_bearing2,hard_val_p95,0.2663808369838755,0.031007751937984496,0.8462779690189329,0.1660477453580902,0.10055706398444401,0.22159295000891502,0.121035886024471
fedprox,42,bearing,adaptive,cnn-ae,test1_bearing2,fuzzy_warning_as_alarm_hi50,0.2663808369838755,0.031007751937984496,0.8462779690189329,0.1660477453580902,0.10055706398444401,0.22159295000891502,0.121035886024471
fedprox,42,bearing,adaptive,cnn-ae,test1_bearing2,fuzzy_fault_only_hi75,0.13807259073842304,0.015503875968992248,0.9258283132530121,0.1660477453580902,0.10055706398444401,0.22159295000891502,0.121035886024471
fedprox,42,bearing,client_specific,cnn-ae,test1_bearing3,hard_val_p95,0.09841594276954523,0.05813953488372093,0.9482035283993115,0.03920424403183024,0.10889402992948313,0.08769269858520327,-0.02120133134427986
fedprox,42,bearing,client_specific,cnn-ae,test1_bearing3,fuzzy_warning_as_alarm_hi50,0.09841594276954523,0.05813953488372093,0.9482035283993115,0.03920424403183024,0.10889402992948313,0.08769269858520327,-0.02120133134427986
fedprox,42,bearing,client_specific,cnn-ae,test1_bearing3,fuzzy_fault_only_hi75,0.06360276895851767,0.03875968992248062,0.9671364027538726,0.03920424403183024,0.10889402992948313,0.08769269858520327,-0.02120133134427986
fedprox,42,bearing,pooled,cnn-ae,test1_bearing3,hard_val_p95,0.28250253386160507,0.18604651162790697,0.8350903614457831,0.1763395225464191,0.3070145293783333,0.23783641057369606,-0.06917811880463723
fedprox,42,bearing,pooled,cnn-ae,test1_bearing3,fuzzy_warning_as_alarm_hi50,0.28250253386160507,0.18604651162790697,0.8350903614457831,0.1763395225464191,0.3070145293783333,0.23783641057369606,-0.06917811880463723
fedprox,42,bearing,pooled,cnn-ae,test1_bearing3,fuzzy_fault_only_hi75,0.16442407215732663,0.1124031007751938,0.9102839931153184,0.1763395225464191,0.3070145293783333,0.23783641057369606,-0.06917811880463723
fedprox,42,bearing,adaptive,cnn-ae,test1_bearing3,hard_val_p95,0.1496023856858847,0.08914728682170543,0.9190512048192772,0.07745358090185676,0.1776143874647121,0.13514477356827048,-0.042469613896441605
fedprox,42,bearing,adaptive,cnn-ae,test1_bearing3,fuzzy_warning_as_alarm_hi50,0.1496023856858847,0.08914728682170543,0.9190512048192772,0.07745358090185676,0.1776143874647121,0.13514477356827048,-0.042469613896441605
fedprox,42,bearing,adaptive,cnn-ae,test1_bearing3,fuzzy_fault_only_hi75,0.08777880563264467,0.046511627906976744,0.954066265060241,0.07745358090185676,0.1776143874647121,0.13514477356827048,-0.042469613896441605
fedprox,42,bearing,client_specific,cnn-ae,test1_bearing4,hard_val_p95,0.10807238714924766,0.06589147286821706,0.9428248709122203,0.07395225464190981,0.10507589402248055,0.10037451352953367,-0.004701380492946883
fedprox,42,bearing,client_specific,cnn-ae,test1_bearing4,fuzzy_warning_as_alarm_hi50,0.10807238714924766,0.06589147286821706,0.9428248709122203,0.07395225464190981,0.10507589402248055,0.10037451352953367,-0.004701380492946883
fedprox,42,bearing,client_specific,cnn-ae,test1_bearing4,fuzzy_fault_only_hi75,0.049910873440285206,0.023255813953488372,0.9743975903614458,0.07395225464190981,0.10507589402248055,0.10037451352953367,-0.004701380492946883
fedprox,42,bearing,pooled,cnn-ae,test1_bearing4,hard_val_p95,0.28258064516129033,0.16279069767441862,0.8350903614457831,0.17564986737400531,0.2610125148497404,0.23783641057369606,-0.023176104276044357
fedprox,42,bearing,pooled,cnn-ae,test1_bearing4,fuzzy_warning_as_alarm_hi50,0.28258064516129033,0.16279069767441862,0.8350903614457831,0.17564986737400531,0.2610125148497404,0.23783641057369606,-0.023176104276044357
fedprox,42,bearing,pooled,cnn-ae,test1_bearing4,fuzzy_fault_only_hi75,0.16447271113740572,0.08914728682170543,0.9102839931153184,0.17564986737400531,0.2610125148497404,0.23783641057369606,-0.023176104276044357
fedprox,42,bearing,adaptive,cnn-ae,test1_bearing4,hard_val_p95,0.16211679913116453,0.08914728682170543,0.9116824440619621,0.10843501326259947,0.15560343284864506,0.1462514090924344,-0.009352023756210665
fedprox,42,bearing,adaptive,cnn-ae,test1_bearing4,fuzzy_warning_as_alarm_hi50,0.16211679913116453,0.08914728682170543,0.9116824440619621,0.10843501326259947,0.15560343284864506,0.1462514090924344,-0.009352023756210665
fedprox,42,bearing,adaptive,cnn-ae,test1_bearing4,fuzzy_fault_only_hi75,0.07870274736624665,0.03875968992248062,0.9590146299483648,0.10843501326259947,0.15560343284864506,0.1462514090924344,-0.009352023756210665
fedprox,42,bearing,client_specific,cnn-ae,test2_bearing1,hard_val_p95,0.8554109357210992,0.059322033898305086,0.25236660929432014,0.07787279529663281,0.11116359615484932,0.7634064035252187,0.6522428073703694
fedprox,42,bearing,client_specific,cnn-ae,test2_bearing1,fuzzy_warning_as_alarm_hi50,0.8554109357210992,0.059322033898305086,0.25236660929432014,0.07787279529663281,0.11116359615484932,0.7634064035252187,0.6522428073703694
fedprox,42,bearing,client_specific,cnn-ae,test2_bearing1,fuzzy_fault_only_hi75,0.8312961508248232,0.0423728813559322,0.28851118760757316,0.07787279529663281,0.11116359615484932,0.7634064035252187,0.6522428073703694
fedprox,42,bearing,pooled,cnn-ae,test2_bearing1,hard_val_p95,0.28312863606981253,0.0,0.8350903614457831,0.17450561197220738,0.0026683418847253354,0.23783641057369606,0.23516806868897072
fedprox,42,bearing,pooled,cnn-ae,test2_bearing1,fuzzy_warning_as_alarm_hi50,0.28312863606981253,0.0,0.8350903614457831,0.17450561197220738,0.0026683418847253354,0.23783641057369606,0.23516806868897072
fedprox,42,bearing,pooled,cnn-ae,test2_bearing1,fuzzy_fault_only_hi75,0.16465942744323792,0.0,0.9102839931153184,0.17450561197220738,0.0026683418847253354,0.23783641057369606,0.23516806868897072
fedprox,42,bearing,adaptive,cnn-ae,test2_bearing1,hard_val_p95,0.7445048451902624,0.0,0.4070030120481928,0.12287546766435062,0.03130221078704889,0.6168183290285701,0.5855161182415213
fedprox,42,bearing,adaptive,cnn-ae,test2_bearing1,fuzzy_warning_as_alarm_hi50,0.7445048451902624,0.0,0.4070030120481928,0.12287546766435062,0.03130221078704889,0.6168183290285701,0.5855161182415213
fedprox,42,bearing,adaptive,cnn-ae,test2_bearing1,fuzzy_fault_only_hi75,0.6953897972072135,0.0,0.4669750430292599,0.12287546766435062,0.03130221078704889,0.6168183290285701,0.5855161182415213
fedprox,42,bearing,client_specific,cnn-ae,test2_bearing3,hard_val_p95,0.32682619647355166,0.059322033898305086,0.8045933734939759,0.09150187065740246,0.09916559591923506,0.22381937651168787,0.12465378059245281
fedprox,42,bearing,client_specific,cnn-ae,test2_bearing3,fuzzy_warning_as_alarm_hi50,0.32682619647355166,0.059322033898305086,0.8045933734939759,0.09150187065740246,0.09916559591923506,0.22381937651168787,0.12465378059245281
fedprox,42,bearing,client_specific,cnn-ae,test2_bearing3,fuzzy_fault_only_hi75,0.2521853557665194,0.025423728813559324,0.8556906196213425,0.09150187065740246,0.09916559591923506,0.22381937651168787,0.12465378059245281
fedprox,42,bearing,pooled,cnn-ae,test2_bearing3,hard_val_p95,0.2830763549072108,0.03389830508474576,0.8350903614457831,0.17493319080705505,0.1699912841546379,0.23783641057369606,0.06784512641905815
fedprox,42,bearing,pooled,cnn-ae,test2_bearing3,fuzzy_warning_as_alarm_hi50,0.2830763549072108,0.03389830508474576,0.8350903614457831,0.17493319080705505,0.1699912841546379,0.23783641057369606,0.06784512641905815
fedprox,42,bearing,pooled,cnn-ae,test2_bearing3,fuzzy_fault_only_hi75,0.16464317441516138,0.01694915254237288,0.9102839931153184,0.17493319080705505,0.1699912841546379,0.23783641057369606,0.06784512641905815
fedprox,42,bearing,adaptive,cnn-ae,test2_bearing3,hard_val_p95,0.31226462180679704,0.05084745762711865,0.8149203958691911,0.12207375734901123,0.12526820193240296,0.22941297357135404,0.10414477163895108
fedprox,42,bearing,adaptive,cnn-ae,test2_bearing3,fuzzy_warning_as_alarm_hi50,0.31226462180679704,0.05084745762711865,0.8149203958691911,0.12207375734901123,0.12526820193240296,0.22941297357135404,0.10414477163895108
fedprox,42,bearing,adaptive,cnn-ae,test2_bearing3,fuzzy_fault_only_hi75,0.22082954599818208,0.025423728813559324,0.8758605851979346,0.12207375734901123,0.12526820193240296,0.22941297357135404,0.10414477163895108
fedprox,42,bearing,client_specific,cnn-ae,test3_bearing1,hard_val_p95,0.8370277864502029,0.043478260869565216,0.2789909638554217,0.07999586584672627,0.09579121444104839,0.7355266592610574,0.639735444820009
fedprox,42,bearing,client_specific,cnn-ae,test3_bearing1,fuzzy_warning_as_alarm_hi50,0.8370277864502029,0.043478260869565216,0.2789909638554217,0.07999586584672627,0.09579121444104839,0.7355266592610574,0.639735444820009
fedprox,42,bearing,client_specific,cnn-ae,test3_bearing1,fuzzy_fault_only_hi75,0.805314846909301,0.026350461133069828,0.3251936316695353,0.07999586584672627,0.09579121444104839,0.7355266592610574,0.639735444820009
fedprox,42,bearing,pooled,cnn-ae,test3_bearing1,hard_val_p95,0.28312863606981253,0.0,0.8350903614457831,0.1687251304842127,0.003863831840759592,0.23783641057369606,0.23397257873293648
fedprox,42,bearing,pooled,cnn-ae,test3_bearing1,fuzzy_warning_as_alarm_hi50,0.28312863606981253,0.0,0.8350903614457831,0.1687251304842127,0.003863831840759592,0.23783641057369606,0.23397257873293648
fedprox,42,bearing,pooled,cnn-ae,test3_bearing1,fuzzy_fault_only_hi75,0.16465942744323792,0.0,0.9102839931153184,0.1687251304842127,0.003863831840759592,0.23783641057369606,0.23397257873293648
fedprox,42,bearing,adaptive,cnn-ae,test3_bearing1,hard_val_p95,0.7225256793431585,0.0013175230566534915,0.4343803786574871,0.12619502868068833,0.032961885760661114,0.5873262272623045,0.5543643415016435
fedprox,42,bearing,adaptive,cnn-ae,test3_bearing1,fuzzy_warning_as_alarm_hi50,0.7225256793431585,0.0013175230566534915,0.4343803786574871,0.12619502868068833,0.032961885760661114,0.5873262272623045,0.5543643415016435
fedprox,42,bearing,adaptive,cnn-ae,test3_bearing1,fuzzy_fault_only_hi75,0.6609046384327283,0.0,0.5064543889845095,0.12619502868068833,0.032961885760661114,0.5873262272623045,0.5543643415016435
fedprox,42,bearing,client_specific,cnn-ae,test3_bearing3,hard_val_p95,0.6111421234788433,0.08959156785243742,0.5583584337349398,0.14872616402253114,0.1280269550646991,0.4445771743361583,0.3165502192714592
fedprox,42,bearing,client_specific,cnn-ae,test3_bearing3,fuzzy_warning_as_alarm_hi50,0.6111421234788433,0.08959156785243742,0.5583584337349398,0.14872616402253114,0.1280269550646991,0.4445771743361583,0.3165502192714592
fedprox,42,bearing,client_specific,cnn-ae,test3_bearing3,fuzzy_fault_only_hi75,0.5102040816326531,0.030303030303030304,0.6571105851979346,0.14872616402253114,0.1280269550646991,0.4445771743361583,0.3165502192714592
fedprox,42,bearing,pooled,cnn-ae,test3_bearing3,hard_val_p95,0.28308942338765525,0.003952569169960474,0.8350903614457831,0.1690868688956643,0.06956299845527489,0.23783641057369606,0.16827341211842117
fedprox,42,bearing,pooled,cnn-ae,test3_bearing3,fuzzy_warning_as_alarm_hi50,0.28308942338765525,0.003952569169960474,0.8350903614457831,0.1690868688956643,0.06956299845527489,0.23783641057369606,0.16827341211842117
fedprox,42,bearing,pooled,cnn-ae,test3_bearing3,fuzzy_fault_only_hi75,0.1646513005281082,0.0013175230566534915,0.9102839931153184,0.1690868688956643,0.06956299845527489,0.23783641057369606,0.16827341211842117
