clients_by,training_mode,calibration_scope,model,decision_policy,round,roc_auc,pr_auc,f1,precision,recall,false_alarm_rate,miss_rate,uncertain_rate,mean_health_normal,mean_health_fault,health_gap
bearing,fedavg,adaptive,cnn-ae,fuzzy_warning_as_alarm_hi50,8,0.6767194451694757,0.9931059497276324,0.535000907733981,0.998869427644239,0.3741819958405049,0.024222068935312924,0.6258180041594951,0.0375329711092602,0.08816428939960662,0.40869749420808504,0.32053320480847847
bearing,fedavg,adaptive,cnn-ae,fuzzy_warning_as_alarm_hi50,9,0.677309477487613,0.9931208684946332,0.535084727915735,0.9988841626203534,0.3742671579173838,0.023899071519292252,0.6257328420826161,0.03715933280045825,0.08844033589779465,0.4090022025757132,0.3205618666779185
bearing,fedavg,adaptive,cnn-ae,fuzzy_warning_as_alarm_hi50,10,0.6774217396452474,0.9931416920197522,0.5357498340769328,0.9989278900579558,0.3750515454675846,0.022708360705995707,0.6249484545324154,0.037881247883095034,0.08816324869188051,0.40991836129778014,0.3217551126058997
bearing,fedavg,adaptive,cnn-ae,hard_val_p95,1,0.6483734805856814,0.9910951956451894,0.42646142350182153,0.9958514118782694,0.28780075659781984,0.04361542711999431,0.7121992434021802,0.12507175827811104,0.11360437714075845,0.33674315404518107,0.22313877690442263
bearing,fedavg,adaptive,cnn-ae,hard_val_p95,2,0.6826384678869535,0.9931927617546795,0.6099133469304072,0.998617144666072,0.4623337098393574,0.029185338500945776,0.5376662901606426,0.03998565149097568,0.09473758920791632,0.4840225699013654,0.3892849806934491
bearing,fedavg,adaptive,cnn-ae,hard_val_p95,3,0.6856789599181473,0.9932090708538789,0.5942642344736865,0.9987644290197711,0.44150709982788294,0.028533717667151542,0.5584929001721171,0.05159342907208863,0.09279936760366962,0.4653220552228385,0.3725226876191689
bearing,fedavg,adaptive,cnn-ae,hard_val_p95,4,0.6769652735419731,0.9930537870814141,0.5445553798222986,0.9987994588263299,0.3846614135111876,0.026012392523891897,0.6153385864888125,0.04238789978503715,0.08950638724692017,0.4163002761860776,0.32679388893915745
bearing,fedavg,adaptive,cnn-ae,hard_val_p95,5,0.6758558059124599,0.9930514888602692,0.5381346379530193,0.9988493306296694,0.3774831468732071,0.025119892261200896,0.6225168531267928,0.03938914859024711,0.08846065003951804,0.41039719030938043,0.3219365402698624
bearing,fedavg,adaptive,cnn-ae,hard_val_p95,6,0.67619630278154,0.9930688788010008,0.5362868769522514,0.9988760045627817,0.37555579460699945,0.024252178863925018,0.6244442053930006,0.038515882595743324,0.088521499934465,0.40902406401566593,0.3205025640812009
bearing,fedavg,adaptive,cnn-ae,hard_val_p95,7,0.6763182412933624,0.9930839858054158,0.5356166967838343,0.9988827066011202,0.37484984581181874,0.024090680155914687,0.6251501541881813,0.03745383321645907,0.08807420969994346,0.40874010416530265,0.32066589446535915
bearing,fedavg,adaptive,cnn-ae,hard_val_p95,8,0.6767194451694757,0.9931059497276324,0.535000907733981,0.998869427644239,0.3741819958405049,0.024222068935312924,0.6258180041594951,0.0375329711092602,0.08816428939960662,0.40869749420808504,0.32053320480847847
bearing,fedavg,adaptive,cnn-ae,hard_val_p95,9,0.677309477487613,0.9931208684946332,0.535084727915735,0.9988841626203534,0.3742671579173838,0.023899071519292252,0.6257328420826161,0.03715933280045825,0.08844033589779465,0.4090022025757132,0.3205618666779185
bearing,fedavg,adaptive,cnn-ae,hard_val_p95,10,0.6774217396452474,0.9931416920197522,0.5357498340769328,0.9989278900579558,0.3750515454675846,0.022708360705995707,0.6249484545324154,0.037881247883095034,0.08816324869188051,0.40991836129778014,0.3217551126058997
bearing,fedavg,client_specific,cnn-ae,fuzzy_fault_only_hi75,1,0.6690509237086074,0.9914243878931353,0.40213161935840985,0.9959567935895391,0.284463747848537,0.025959713672863403,0.715536252151463,0.10894609158515557,0.11214515281996877,0.37257933827733797,0.2604341854573692
bearing,fedavg,client_specific,cnn-ae,fuzzy_fault_only_hi75,2,0.7256551091651904,0.9936655572482316,0.6428948791589159,0.9989732916427122,0.5138993473895582,0.028418081692661388,0.48610065261044183,0.054918794299158524,0.10253171522460817,0.5534680331472558,0.45093631792264754
bearing,fedavg,client_specific,cnn-ae,fuzzy_fault_only_hi75,3,0.7227832350068919,0.993549355976825,0.6454761721807153,0.9988983241008905,0.5156205177854275,0.027083951111602736,0.4843794822145726,0.05059075890593193,0.10409473182352295,0.5525316021161949,0.448436870292672
bearing,fedavg,client_specific,cnn-ae,fuzzy_fault_only_hi75,4,0.7060137776191923,0.9933002008304395,0.6189663266765318,0.9989090293823581,0.47815144506597823,0.02511403905553106,0.5218485549340218,0.058201492092017325,0.1058255281243764,0.5207012528803636,0.41487572475598716
bearing,fedavg,client_specific,cnn-ae,fuzzy_fault_only_hi75,5,0.7031031095303298,0.9932587127732516,0.6183625197099678,0.998857268566277,0.4766700731497418,0.026086222977664428,0.5233299268502581,0.055546053990550355,0.1056444206551513,0.5176332528564335,0.4119888322012822
bearing,fedavg,client_specific,cnn-ae,fuzzy_fault_only_hi75,6,0.7026209583341808,0.9932461894189365,0.619707153190931,0.9988839551106521,0.47836659136546184,0.02665785721346037,0.5216334086345381,0.054003633497299454,0.10740662098998789,0.518664837860088,0.41125821687010006
bearing,fedavg,client_specific,cnn-ae,fuzzy_fault_only_hi75,7,0.7015634160328744,0.9932637911999772,0.6215105677558029,0.9988672394713206,0.4807825050200803,0.026496358505450037,0.5192174949799196,0.052018700141227205,0.10711608479547348,0.5199234575081626,0.4128073727126891
bearing,fedavg,client_specific,cnn-ae,fuzzy_fault_only_hi75,8,0.7028424053591591,0.993251675997759,0.6227943270052442,0.9988102828650915,0.4827233039300058,0.02774834946091651,0.5172766960699943,0.05079473186257517,0.107027860069793,0.5210254155629419,0.4139975554931489
bearing,fedavg,client_specific,cnn-ae,fuzzy_fault_only_hi75,9,0.7024901312224158,0.9932736023339551,0.6233519940335958,0.9988251492517254,0.4834202882960413,0.027239066471470372,0.5165797117039587,0.05025595884743173,0.1069223524649523,0.5215823255461859,0.41465997308123365
bearing,fedavg,client_specific,cnn-ae,fuzzy_fault_only_hi75,10,0.7032315901974137,0.9932941846550376,0.6239795194636671,0.9988190189315954,0.48450050200803213,0.0267492472842424,0.5154994979919679,0.05053019176436948,0.10623204289515353,0.5224705581413245,0.41623851524617095
bearing,fedavg,client_specific,cnn-ae,fuzzy_warning_as_alarm_hi50,1,0.6690509237086074,0.9914243878931353,0.46295937547950855,0.9950836396614218,0.3349133139701664,0.05543497519106335,0.6650866860298336,0.10894609158515557,0.11214515281996877,0.37257933827733797,0.2604341854573692
bearing,fedavg,client_specific,cnn-ae,fuzzy_warning_as_alarm_hi50,2,0.7256551091651904,0.9936655572482316,0.6655303588595067,0.9980999237781111,0.5428858290304074,0.04960857958343006,0.45711417096959267,0.054918794299158524,0.10253171522460817,0.5534680331472558,0.45093631792264754
bearing,fedavg,client_specific,cnn-ae,fuzzy_warning_as_alarm_hi50,3,0.7227832350068919,0.993549355976825,0.6668660714423177,0.9978919069506368,0.543139074153758,0.051247715194134284,0.4568609258462421,0.05059075890593193,0.10409473182352295,0.5525316021161949,0.448436870292672
bearing,fedavg,client_specific,cnn-ae,fuzzy_warning_as_alarm_hi50,4,0.7060137776191923,0.9933002008304395,0.6462206595517709,0.9976947461686502,0.5122229991394148,0.0553514723419695,0.48777700086058523,0.058201492092017325,0.1058255281243764,0.5207012528803636,0.41487572475598716
bearing,fedavg,client_specific,cnn-ae,fuzzy_warning_as_alarm_hi50,5,0.7031031095303298,0.9932587127732516,0.6437272529181386,0.9977609285122386,0.5080231640849111,0.053177931480145664,0.4919768359150889,0.055546053990550355,0.1056444206551513,0.5176332528564335,0.4119888322012822
bearing,fedavg,client_specific,cnn-ae,fuzzy_warning_as_alarm_hi50,6,0.7026209583341808,0.9932461894189365,0.6448475501639153,0.9977276098119088,0.5095650458978772,0.05517826722261951,0.49043495410212284,0.054003633497299454,0.10740662098998789,0.518664837860088,0.41125821687010006
bearing,fedavg,client_specific,cnn-ae,fuzzy_warning_as_alarm_hi50,7,0.7015634160328744,0.9932637911999772,0.6453523967018905,0.9977874213973555,0.5103225401606426,0.053475081745805474,0.4896774598393574,0.052018700141227205,0.10711608479547348,0.5199234575081626,0.4128073727126891
bearing,fedavg,client_specific,cnn-ae,fuzzy_warning_as_alarm_hi50,8,0.7028424053591591,0.993251675997759,0.6455482795268039,0.9978072600379209,0.5106811173264486,0.05336528815775102,0.48931888267355134,0.05079473186257517,0.107027860069793,0.5210254155629419,0.4139975554931489
bearing,fedavg,client_specific,cnn-ae,fuzzy_warning_as_alarm_hi50,9,0.7024901312224158,0.9932736023339551,0.6456237296074513,0.9977291342993846,0.5108021371199082,0.054422478802523704,0.48919786288009176,0.05025595884743173,0.1069223524649523,0.5215823255461859,0.41465997308123365
bearing,fedavg,client_specific,cnn-ae,fuzzy_warning_as_alarm_hi50,10,0.7032315901974137,0.9932941846550376,0.6461326915671474,0.9977915117360593,0.5116694456397016,0.0527376968429821,0.4883305543602983,0.05053019176436948,0.10623204289515353,0.5224705581413245,0.41623851524617095
bearing,fedavg,client_specific,cnn-ae,hard_val_p95,1,0.6690509237086074,0.9914243878931353,0.46295937547950855,0.9950836396614218,0.3349133139701664,0.05543497519106335,0.6650866860298336,0.10894609158515557,0.11214515281996877,0.37257933827733797,0.2604341854573692
bearing,fedavg,client_specific,cnn-ae,hard_val_p95,2,0.7256551091651904,0.9936655572482316,0.6655303588595067,0.9980999237781111,0.5428858290304074,0.04960857958343006,0.45711417096959267,0.054918794299158524,0.10253171522460817,0.5534680331472558,0.45093631792264754
bearing,fedavg,client_specific,cnn-ae,hard_val_p95,3,0.7227832350068919,0.993549355976825,0.6668660714423177,0.9978919069506368,0.543139074153758,0.051247715194134284,0.4568609258462421,0.05059075890593193,0.10409473182352295,0.5525316021161949,0.448436870292672
bearing,fedavg,client_specific,cnn-ae,hard_val_p95,4,0.7060137776191923,0.9933002008304395,0.6462206595517709,0.9976947461686502,0.5122229991394148,0.0553514723419695,0.48777700086058523,0.058201492092017325,0.1058255281243764,0.5207012528803636,0.41487572475598716
bearing,fedavg,client_specific,cnn-ae,hard_val_p95,5,0.7031031095303298,0.9932587127732516,0.6437272529181386,0.9977609285122386,0.5080231640849111,0.053177931480145664,0.4919768359150889,0.055546053990550355,0.1056444206551513,0.5176332528564335,0.4119888322012822
bearing,fedavg,client_specific,cnn-ae,hard_val_p95,6,0.7026209583341808,0.9932461894189365,0.6448475501639153,0.9977276098119088,0.5095650458978772,0.05517826722261951,0.49043495410212284,0.054003633497299454,0.10740662098998789,0.518664837860088,0.41125821687010006
bearing,fedavg,client_specific,cnn-ae,hard_val_p95,7,0.7015634160328744,0.9932637911999772,0.6453523967018905,0.9977874213973555,0.5103225401606426,0.053475081745805474,0.4896774598393574,0.052018700141227205,0.10711608479547348,0.5199234575081626,0.4128073727126891
bearing,fedavg,client_specific,cnn-ae,hard_val_p95,8,0.7028424053591591,0.993251675997759,0.6455482795268039,0.9978072600379209,0.5106811173264486,0.05336528815775102,0.48931888267355134,0.05079473186257517,0.107027860069793,0.5210254155629419,0.4139975554931489
bearing,fedavg,client_specific,cnn-ae,hard_val_p95,9,0.7024901312224158,0.9932736023339551,0.6456237296074513,0.9977291342993846,0.5108021371199082,0.054422478802523704,0.48919786288009176,0.05025595884743173,0.1069223524649523,0.5215823255461859,0.41465997308123365
bearing,fedavg,client_specific,cnn-ae,hard_val_p95,10,0.7032315901974137,0.9932941846550376,0.6461326915671474,0.9977915117360593,0.5116694456397016,0.0527376968429821,0.4883305543602983,0.05053019176436948,0.10623204289515353,0.5224705581413245,0.41623851524617095
bearing,fedavg,pooled,cnn-ae,fuzzy_fault_only_hi75,1,0.634536832032483,0.9902586631708075,0.25416963428904293,0.9961509685120743,0.1457616179001721,0.041573902553148835,0.8542383820998278,0.16141857484260716,0.14588575512029522,0.28419884569267745,0.13831309057238225
bearing,fedavg,pooled,cnn-ae,fuzzy_fault_only_hi75,2,0.6207377069080914,0.9903499548395188,0.4061389256917784,0.9983176810992362,0.2549304360298336,0.03270211973897429,0.7450695639701664,0.043500887245265844,0.13960983715269695,0.3314790500042715,0.19186921285157454
bearing,fedavg,pooled,cnn-ae,fuzzy_fault_only_hi75,3,0.6180903772507429,0.9902419446361862,0.4196973685572382,0.9982768291022054,0.26570567986230637,0.035184820216353524,0.7342943201376936,0.029190353297497834,0.14255626453811152,0.3330836821880632,0.19052741764995174
bearing,fedavg,pooled,cnn-ae,fuzzy_fault_only_hi75,4,0.6233669304778874,0.99045033355473,0.4107645406409439,0.9982040149390289,0.25858792312105566,0.033944838610782645,0.7414120768789444,0.025292798970465893,0.13845665896649426,0.32692932693278615,0.18847266796629192
bearing,fedavg,pooled,cnn-ae,fuzzy_fault_only_hi75,5,0.623842834321665,0.9905469177185782,0.4123053898677578,0.998262113826799,0.2598070854847963,0.03297584636272063,0.7401929145152036,0.02404941996946938,0.1373095133586101,0.3273394201243913,0.19002990676578124
bearing,fedavg,pooled,cnn-ae,fuzzy_fault_only_hi75,6,0.6237914685725462,0.9905613748125952,0.4131150034101089,0.9982579169634819,0.2604525243832473,0.03313734507073096,0.7395474756167527,0.024731676401541586,0.13724162175505092,0.3276803923398458,0.1904387705847949
bearing,fedavg,pooled,cnn-ae,fuzzy_fault_only_hi75,7,0.624367955962848,0.990602356861649,0.4143769089116214,0.9982565146159752,0.26145654044750427,0.033298843778741295,0.7385434595524957,0.024247610027549802,0.13716350488281312,0.3280424612116292,0.19087895632881613
bearing,fedavg,pooled,cnn-ae,fuzzy_fault_only_hi75,8,0.6246801995882344,0.9906397357816171,0.4153198169334287,0.9982454098828253,0.26220955249569705,0.0338134498313844,0.7377904475043029,0.023893374357435496,0.1369580916530748,0.3283993304054981,0.19144123875242328
bearing,fedavg,pooled,cnn-ae,fuzzy_fault_only_hi75,9,0.6248956727744206,0.9906458936301793,0.41549914669796095,0.9982552644016837,0.2623529833620195,0.03365195112337407,0.7376470166379804,0.024135399274504764,0.13742496334194032,0.32839629486471617,0.19097133152277587
bearing,fedavg,pooled,cnn-ae,fuzzy_fault_only_hi75,10,0.6250955837926178,0.9906643756432142,0.41565561750842567,0.9982560473304872,0.26247848537005164,0.03365195112337407,0.7375215146299484,0.02441695131875968,0.13677219235712756,0.3284596604572027,0.19168746810007517
bearing,fedavg,pooled,cnn-ae,fuzzy_warning_as_alarm_hi50,1,0.634536832032483,0.9902586631708075,0.36490923120465135,0.9957708829308918,0.22342943201376939,0.07212239964035135,0.7765705679862306,0.16141857484260716,0.14588575512029522,0.28419884569267745,0.13831309057238225
bearing,fedavg,pooled,cnn-ae,fuzzy_warning_as_alarm_hi50,2,0.6207377069080914,0.9903499548395188,0.42904697935090647,0.9968046729812116,0.27336130235226624,0.06839059694302106,0.7266386976477337,0.043500887245265844,0.13960983715269695,0.3314790500042715,0.19186921285157454
bearing,fedavg,pooled,cnn-ae,fuzzy_warning_as_alarm_hi50,3,0.6180903772507429,0.9902419446361862,0.4347058204893057,0.9965491034310561,0.2779869477911647,0.0771799588315158,0.7220130522088354,0.029190353297497834,0.14255626453811152,0.3330836821880632,0.19052741764995174
bearing,fedavg,pooled,cnn-ae,fuzzy_warning_as_alarm_hi50,4,0.6233669304778874,0.99045033355473,0.4226858220095022,0.9967364951463029,0.2682157200229489,0.06567796610169492,0.7317842799770511,0.025292798970465893,0.13845665896649426,0.32692932693278615,0.18847266796629192
