clients_by,training_mode,calibration_scope,model,decision_policy,roc_auc,pr_auc,f1,precision,recall,false_alarm_rate,miss_rate,uncertain_rate,mean_health_normal,mean_health_fault,health_gap
bearing,fedbn-personalized,client_specific,cnn-ae,fuzzy_warning_as_alarm_hi50,0.7495814198964458,0.9949721956309211,0.7028059229896146,0.998048075241737,0.586101100831899,0.050738421385454,0.41389889916810096,0.03928010553858458,0.10773264983193047,0.5980030925961185,0.490270442764188
bearing,fedbn-personalized,client_specific,cnn-ae,hard_val_p95,0.7495814198964458,0.9949721956309211,0.7028059229896146,0.998048075241737,0.586101100831899,0.050738421385454,0.41389889916810096,0.03928010553858458,0.10773264983193047,0.5980030925961185,0.490270442764188
bearing,fedprox,adaptive,cnn-ae,fuzzy_fault_only_hi75,0.6760519118491018,0.9929531020815936,0.519111179247935,0.9992449265772784,0.3638112718732071,0.01281327957991597,0.636188728126793,0.0485823462676715,0.09289333596959351,0.4191115635745038,0.3262182276049103
bearing,fedprox,adaptive,cnn-ae,fuzzy_warning_as_alarm_hi50,0.6760519118491018,0.9929531020815936,0.5431908280758934,0.9985543188388326,0.38640970130522084,0.028791309567024637,0.6135902986947791,0.0485823462676715,0.09289333596959351,0.4191115635745038,0.3262182276049103
bearing,fedprox,adaptive,cnn-ae,hard_val_p95,0.6760519118491018,0.9929531020815936,0.5431908280758934,0.9985543188388326,0.38640970130522084,0.028791309567024637,0.6135902986947791,0.0485823462676715,0.09289333596959351,0.4191115635745038,0.3262182276049103
bearing,fedprox,client_specific,cnn-ae,fuzzy_fault_only_hi75,0.7052002427818244,0.9932105096102257,0.6071471980814881,0.9987140724989263,0.47034790949512334,0.02627702990903707,0.5296520905048766,0.0595013029735865,0.10817409904612565,0.5145236520022437,0.4063495529561181
bearing,fedprox,client_specific,cnn-ae,fuzzy_warning_as_alarm_hi50,0.7052002427818244,0.9932105096102257,0.6346792086407486,0.9975467691859713,0.5023217871485943,0.05657791259409055,0.4976782128514056,0.0595013029735865,0.10817409904612565,0.5145236520022437,0.4063495529561181
bearing,fedprox,client_specific,cnn-ae,hard_val_p95,0.7052002427818244,0.9932105096102257,0.6346792086407486,0.9975467691859713,0.5023217871485943,0.05657791259409055,0.4976782128514056,0.0595013029735865,0.10817409904612565,0.5145236520022437,0.4063495529561181
bearing,fedprox,pooled,cnn-ae,fuzzy_fault_only_hi75,0.6244995783461079,0.9905106099176458,0.4002821859026362,0.9981247429239769,0.25119406196213423,0.03420052957121731,0.7488059380378657,0.04012968116011494,0.13894315970712512,0.3260945977907081,0.18715143808358298
bearing,fedprox,pooled,cnn-ae,fuzzy_warning_as_alarm_hi50,0.6244995783461079,0.9905106099176458,0.42260985097742726,0.9966867999339617,0.2682928141135973,0.06770548949763959,0.7317071858864028,0.04012968116011494,0.13894315970712512,0.3260945977907081,0.18715143808358298
bearing,fedprox,pooled,cnn-ae,hard_val_p95,0.6244995783461079,0.9905106099176458,0.42260985097742726,0.9966867999339617,0.2682928141135973,0.06770548949763959,0.7317071858864028,0.04012968116011494,0.13894315970712512,0.3260945977907081,0.18715143808358298
bearing,fedprox-personalized,client_specific,cnn-ae,fuzzy_fault_only_hi75,0.7505656354284437,0.9949771270941948,0.6903453538449758,0.9989469184845747,0.5696379267068273,0.029179182356720016,0.4303620732931727,0.03996833070760986,0.10937139802785055,0.6013950893151642,0.49202369128731366
bearing,fedprox-personalized,client_specific,cnn-ae,fuzzy_warning_as_alarm_hi50,0.7505656354284437,0.9949771270941948,0.7064273104946506,0.9979874625759108,0.5909396514629949,0.05817207914001457,0.4090603485370052,0.03996833070760986,0.10937139802785055,0.6013950893151642,0.49202369128731366
