training_mode,seed,clients_by,calibration_scope,model,client_id,decision_policy,f1,false_alarm_rate,miss_rate,uncertain_rate,mean_health_normal,mean_health_fault,health_gap
fedavg,42,bearing,pooled,cnn-ae,K002,hard_val_p95,0.062376237623762376,0.027777777777777776,0.9677914110429447,0.0321285140562249,0.10625034158042818,0.07864962970933877,-0.02760071187108941
fedavg,42,bearing,pooled,cnn-ae,K002,fuzzy_warning_as_alarm_hi50,0.062376237623762376,0.027777777777777776,0.9677914110429447,0.0321285140562249,0.10625034158042818,0.07864962970933877,-0.02760071187108941
fedavg,42,bearing,pooled,cnn-ae,K002,fuzzy_fault_only_hi75,0.029219143576826197,0.0,0.9851738241308794,0.0321285140562249,0.10625034158042818,0.07864962970933877,-0.02760071187108941
fedavg,42,bearing,client_specific,cnn-ae,K003,hard_val_p95,0.049776007964161276,0.08108108108108109,0.9744376278118609,0.019066733567486203,0.13994672911044004,0.06351938923640864,-0.0764273398740314
fedavg,42,bearing,client_specific,cnn-ae,K003,fuzzy_warning_as_alarm_hi50,0.049776007964161276,0.08108108108108109,0.9744376278118609,0.019066733567486203,0.13994672911044004,0.06351938923640864,-0.0764273398740314
fedavg,42,bearing,client_specific,cnn-ae,K003,fuzzy_fault_only_hi75,0.030165912518853696,0.08108108108108109,0.9846625766871165,0.019066733567486203,0.13994672911044004,0.06351938923640864,-0.0764273398740314
fedavg,42,bearing,pooled,cnn-ae,K003,hard_val_p95,0.06231454005934718,0.08108108108108109,0.9677914110429447,0.031108881083793276,0.1418341058532014,0.07864962970933877,-0.06318447614386262
fedavg,42,bearing,pooled,cnn-ae,K003,fuzzy_warning_as_alarm_hi50,0.06231454005934718,0.08108108108108109,0.9677914110429447,0.031108881083793276,0.1418341058532014,0.07864962970933877,-0.06318447614386262
fedavg,42,bearing,pooled,cnn-ae,K003,fuzzy_fault_only_hi75,0.029175050301810865,0.08108108108108109,0.9851738241308794,0.031108881083793276,0.1418341058532014,0.07864962970933877,-0.06318447614386262
fedavg,42,bearing,client_specific,cnn-ae,K004,hard_val_p95,0.1589840075258702,0.027777777777777776,0.91359918200409,0.08333333333333333,0.08478673459699002,0.1364415370515343,0.05165480245454429
fedavg,42,bearing,client_specific,cnn-ae,K004,fuzzy_warning_as_alarm_hi50,0.1589840075258702,0.027777777777777776,0.91359918200409,0.08333333333333333,0.08478673459699002,0.1364415370515343,0.05165480245454429
fedavg,42,bearing,client_specific,cnn-ae,K004,fuzzy_fault_only_hi75,0.11917347429120614,0.027777777777777776,0.9366053169734151,0.08333333333333333,0.08478673459699002,0.1364415370515343,0.05165480245454429
fedavg,42,bearing,pooled,cnn-ae,K004,hard_val_p95,0.062376237623762376,0.027777777777777776,0.9677914110429447,0.03162650602409638,0.05203104443062001,0.07864962970933877,0.026618585278718757
fedavg,42,bearing,pooled,cnn-ae,K004,fuzzy_warning_as_alarm_hi50,0.062376237623762376,0.027777777777777776,0.9677914110429447,0.03162650602409638,0.05203104443062001,0.07864962970933877,0.026618585278718757
fedavg,42,bearing,pooled,cnn-ae,K004,fuzzy_fault_only_hi75,0.029219143576826197,0.0,0.9851738241308794,0.03162650602409638,0.05203104443062001,0.07864962970933877,0.026618585278718757
fedavg,42,bearing,client_specific,cnn-ae,K005,hard_val_p95,0.0888671875,0.027777777777777776,0.9534764826175869,0.05823293172690763,0.08894776815391844,0.10736096728592823,0.018413199132009783
fedavg,42,bearing,client_specific,cnn-ae,K005,fuzzy_warning_as_alarm_hi50,0.0888671875,0.027777777777777776,0.9534764826175869,0.05823293172690763,0.08894776815391844,0.10736096728592823,0.018413199132009783
fedavg,42,bearing,client_specific,cnn-ae,K005,fuzzy_fault_only_hi75,0.06141654284299158,0.027777777777777776,0.9683026584867076,0.05823293172690763,0.08894776815391844,0.10736096728592823,0.018413199132009783
fedavg,42,bearing,pooled,cnn-ae,K005,hard_val_p95,0.062376237623762376,0.027777777777777776,0.9677914110429447,0.03162650602409638,0.06873509805818202,0.07864962970933877,0.009914531651156744
fedavg,42,bearing,pooled,cnn-ae,K005,fuzzy_warning_as_alarm_hi50,0.062376237623762376,0.027777777777777776,0.9677914110429447,0.03162650602409638,0.06873509805818202,0.07864962970933877,0.009914531651156744
fedavg,42,bearing,pooled,cnn-ae,K005,fuzzy_fault_only_hi75,0.029219143576826197,0.0,0.9851738241308794,0.03162650602409638,0.06873509805818202,0.07864962970933877,0.009914531651156744
fedavg,42,bearing,client_specific,cnn-ae,K006,hard_val_p95,0.027190332326283987,0.08333333333333333,0.9861963190184049,0.04568273092369478,0.16526349054186912,0.07021721323434513,-0.09504627730752399
fedavg,42,bearing,client_specific,cnn-ae,K006,fuzzy_warning_as_alarm_hi50,0.027190332326283987,0.08333333333333333,0.9861963190184049,0.04568273092369478,0.16526349054186912,0.07021721323434513,-0.09504627730752399
fedavg,42,bearing,client_specific,cnn-ae,K006,fuzzy_fault_only_hi75,0.01419158641662443,0.08333333333333333,0.9928425357873211,0.04568273092369478,0.16526349054186912,0.07021721323434513,-0.09504627730752399
fedavg,42,bearing,pooled,cnn-ae,K006,hard_val_p95,0.06225296442687747,0.1388888888888889,0.9677914110429447,0.0321285140562249,0.18205227235250737,0.07864962970933877,-0.1034026426431686
fedavg,42,bearing,pooled,cnn-ae,K006,fuzzy_warning_as_alarm_hi50,0.06225296442687747,0.1388888888888889,0.9677914110429447,0.0321285140562249,0.18205227235250737,0.07864962970933877,-0.1034026426431686
fedavg,42,bearing,pooled,cnn-ae,K006,fuzzy_fault_only_hi75,0.029175050301810865,0.08333333333333333,0.9851738241308794,0.0321285140562249,0.18205227235250737,0.07864962970933877,-0.1034026426431686
fedavg,42,bearing,client_specific,cnn-ae,K001,hard_val_p95,0.013204672422549517,0.0,0.9933537832310838,0.014558232931726908,0.0713504112090108,0.041164936707870775,-0.030185474501140022
fedavg,42,bearing,client_specific,cnn-ae,K001,fuzzy_warning_as_alarm_hi50,0.013204672422549517,0.0,0.9933537832310838,0.014558232931726908,0.0713504112090108,0.041164936707870775,-0.030185474501140022
fedavg,42,bearing,client_specific,cnn-ae,K001,fuzzy_fault_only_hi75,0.01017293997965412,0.0,0.9948875255623721,0.014558232931726908,0.0713504112090108,0.041164936707870775,-0.030185474501140022
