protocol,heldout_group,model,train_normal_count,val_normal_count,test_normal_count,test_fault_count,threshold_strategy,threshold,roc_auc,pr_auc,precision,recall,f1,false_alarm_rate,miss_rate,tn,fp,fn,tp,best_epoch,best_val_loss,train_seconds,inference_ms_per_window_cpu,model_size_mb,param_count
fault-size-wise,007,cnn-ae,2118,530,662,285,train_mad5,0.4371601019054651,1.0,1.0,0.6447963800904978,1.0,0.7840440165061898,0.23716012084592145,0.0,505,157,0,285,17,367.4043918185764,8.510960899759084,1.8952250014990568,16.357357025146484,4287265
fault-size-wise,007,lstm-ae,2118,530,662,285,train_p95,0.9775149822235107,1.0,1.0,0.890625,1.0,0.9421487603305785,0.052870090634441085,0.0,627,35,0,285,92,880.0168999565972,13.743941700085998,0.8042400004342198,0.20862197875976562,54689
fault-size-wise,007,lstm-ae,2118,530,662,285,train_p99,0.9911516904830933,1.0,1.0,0.9726962457337884,1.0,0.986159169550173,0.012084592145015106,0.0,654,8,0,285,92,880.0168999565972,13.743941700085998,0.8042400004342198,0.20862197875976562,54689
fault-size-wise,007,lstm-ae,2118,530,662,285,val_p95,0.9803240895271301,1.0,1.0,0.9163987138263665,1.0,0.9563758389261745,0.03927492447129909,0.0,636,26,0,285,92,880.0168999565972,13.743941700085998,0.8042400004342198,0.20862197875976562,54689
fault-size-wise,007,lstm-ae,2118,530,662,285,val_p99,0.9920874834060669,1.0,1.0,0.9827586206896551,1.0,0.991304347826087,0.0075528700906344415,0.0,657,5,0,285,92,880.0168999565972,13.743941700085998,0.8042400004342198,0.20862197875976562,54689
fault-size-wise,007,lstm-ae,2118,530,662,285,train_mad5,1.1505009228885172,1.0,1.0,0.0,0.0,0.0,0.0,1.0,662,0,285,0,92,880.0168999565972,13.743941700085998,0.8042400004342198,0.20862197875976562,54689
fault-size-wise,007,iforest,2118,530,662,285,train_p95,0.540956103501277,0.9675730110775428,0.934805707805642,0.84375,0.7578947368421053,0.7985212569316081,0.06042296072507553,0.24210526315789474,622,40,69,216,0,0.0,0.0,0.0,0.0,300
fault-size-wise,007,iforest,2118,530,662,285,train_p99,0.6232624326989163,0.9675730110775428,0.934805707805642,0.9702970297029703,0.6877192982456141,0.8049281314168378,0.00906344410876133,0.312280701754386,656,6,89,196,0,0.0,0.0,0.0,0.0,300
fault-size-wise,007,iforest,2118,530,662,285,val_p95,0.533549260601525,0.9675730110775428,0.934805707805642,0.8275862068965517,0.7578947368421053,0.7912087912087912,0.06797583081570997,0.24210526315789474,617,45,69,216,0,0.0,0.0,0.0,0.0,300
fault-size-wise,007,iforest,2118,530,662,285,val_p99,0.5919143852003028,0.9675730110775428,0.934805707805642,0.9471153846153846,0.6912280701754386,0.7991886409736308,0.01661631419939577,0.3087719298245614,651,11,88,197,0,0.0,0.0,0.0,0.0,300
