protocol,heldout_group,model,train_normal_count,val_normal_count,test_normal_count,test_fault_count,threshold_strategy,threshold,roc_auc,pr_auc,precision,recall,f1,false_alarm_rate,miss_rate,tn,fp,fn,tp,best_epoch,best_val_loss,train_seconds,inference_ms_per_window_cpu,model_size_mb,param_count
paderborn-condition-wise,N09_M07_F10,iforest,2425,606,996,996,train_p95,0.5425641572180804,0.30197496814567515,0.3744400832333652,0.4062214089661482,0.4457831325301205,0.4250837721397798,0.6516064257028112,0.5542168674698795,347,649,552,444,0,0.0,0.0,0.0,0.0,300
paderborn-condition-wise,N09_M07_F10,iforest,2425,606,996,996,train_p99,0.6119707595164694,0.30197496814567515,0.3744400832333652,0.11036036036036036,0.04919678714859438,0.06805555555555555,0.3965863453815261,0.9508032128514057,601,395,947,49,0,0.0,0.0,0.0,0.0,300
paderborn-condition-wise,N09_M07_F10,iforest,2425,606,996,996,val_p95,0.5310823606232138,0.30197496814567515,0.3744400832333652,0.4400656814449918,0.5381526104417671,0.48419150858175247,0.6847389558232931,0.46184738955823296,314,682,460,536,0,0.0,0.0,0.0,0.0,300
paderborn-condition-wise,N09_M07_F10,iforest,2425,606,996,996,val_p99,0.591423889007403,0.30197496814567515,0.3744400832333652,0.18294849023090587,0.10341365461847389,0.13213598460551634,0.46184738955823296,0.8965863453815262,536,460,893,103,0,0.0,0.0,0.0,0.0,300
paderborn-condition-wise,N09_M07_F10,iforest,2425,606,996,996,train_mad5,0.6183250540755028,0.30197496814567515,0.3744400832333652,0.08353808353808354,0.03413654618473896,0.048467569493941556,0.3744979919678715,0.9658634538152611,623,373,962,34,0,0.0,0.0,0.0,0.0,300
paderborn-condition-wise,N15_M01_F10,iforest,2393,598,1036,998,train_p95,0.5510304747220487,0.9293867658096115,0.8852550665752208,0.9175627240143369,0.2565130260521042,0.4009397024275646,0.0222007722007722,0.7434869739478958,1013,23,742,256,0,0.0,0.0,0.0,0.0,300
paderborn-condition-wise,N15_M01_F10,iforest,2393,598,1036,998,train_p99,0.6300816813125759,0.9293867658096115,0.8852550665752208,0.6666666666666666,0.002004008016032064,0.003996003996003996,0.0009652509652509653,0.9979959919839679,1035,1,996,2,0,0.0,0.0,0.0,0.0,300
paderborn-condition-wise,N15_M01_F10,iforest,2393,598,1036,998,val_p95,0.5465079577406565,0.9293867658096115,0.8852550665752208,0.9182389937106918,0.2925851703406814,0.44376899696048633,0.025096525096525095,0.7074148296593187,1010,26,706,292,0,0.0,0.0,0.0,0.0,300
paderborn-condition-wise,N15_M01_F10,iforest,2393,598,1036,998,val_p99,0.6255964774842045,0.9293867658096115,0.8852550665752208,0.75,0.003006012024048096,0.005988023952095809,0.0009652509652509653,0.996993987975952,1035,1,995,3,0,0.0,0.0,0.0,0.0,300
paderborn-condition-wise,N15_M01_F10,iforest,2393,598,1036,998,train_mad5,0.6368294150170748,0.9293867658096115,0.8852550665752208,0.0,0.0,0.0,0.0009652509652509653,1.0,1035,1,998,0,0,0.0,0.0,0.0,0.0,300
paderborn-condition-wise,N15_M07_F04,iforest,2423,606,998,997,train_p95,0.5536862180771759,0.9072498055288108,0.9017276743154858,0.9824902723735408,0.506519558676028,0.6684315023163467,0.009018036072144289,0.4934804413239719,989,9,492,505,0,0.0,0.0,0.0,0.0,300
paderborn-condition-wise,N15_M07_F04,iforest,2423,606,998,997,train_p99,0.6249249126521774,0.9072498055288108,0.9017276743154858,0.8235294117647058,0.014042126379137413,0.027613412228796843,0.003006012024048096,0.9859578736208626,995,3,983,14,0,0.0,0.0,0.0,0.0,300
paderborn-condition-wise,N15_M07_F04,iforest,2423,606,998,997,val_p95,0.5448867736831507,0.9072498055288108,0.9017276743154858,0.9704251386321626,0.526579739217653,0.682704811443433,0.01603206412825651,0.47342026078234706,982,16,472,525,0,0.0,0.0,0.0,0.0,300
paderborn-condition-wise,N15_M07_F04,iforest,2423,606,998,997,val_p99,0.6363354537833571,0.9072498055288108,0.9017276743154858,0.6,0.003009027081243731,0.005988023952095809,0.002004008016032064,0.9969909729187563,996,2,994,3,0,0.0,0.0,0.0,0.0,300
paderborn-condition-wise,N15_M07_F04,iforest,2423,606,998,997,train_mad5,0.625024000138497,0.9072498055288108,0.9017276743154858,0.8235294117647058,0.014042126379137413,0.027613412228796843,0.003006012024048096,0.9859578736208626,995,3,983,14,0,0.0,0.0,0.0,0.0,300
paderborn-condition-wise,N15_M07_F10,iforest,2424,606,997,997,train_p95,0.5496568065268949,0.9569239312722521,0.9469692038534481,0.9782016348773842,0.3600802407221665,0.5263929618768328,0.00802407221664995,0.6399197592778335,989,8,638,359,0,0.0,0.0,0.0,0.0,300
paderborn-condition-wise,N15_M07_F10,iforest,2424,606,997,997,train_p99,0.6348579768533515,0.9569239312722521,0.9469692038534481,0.0,0.0,0.0,0.0,1.0,997,0,997,0,0,0.0,0.0,0.0,0.0,300
paderborn-condition-wise,N15_M07_F10,iforest,2424,606,997,997,val_p95,0.5432449359839149,0.9569239312722521,0.9469692038534481,0.9801324503311258,0.4453360080240722,0.6124137931034482,0.009027081243731194,0.5546639919759278,988,9,553,444,0,0.0,0.0,0.0,0.0,300
paderborn-condition-wise,N15_M07_F10,iforest,2424,606,997,997,val_p99,0.6127190079959367,0.9569239312722521,0.9469692038534481,0.8,0.004012036108324975,0.007984031936127744,0.0010030090270812437,0.995987963891675,996,1,993,4,0,0.0,0.0,0.0,0.0,300
paderborn-condition-wise,N15_M07_F10,iforest,2424,606,997,997,train_mad5,0.6338352345649494,0.9569239312722521,0.9469692038534481,0.0,0.0,0.0,0.0010030090270812437,1.0,996,1,997,0,0,0.0,0.0,0.0,0.0,300
paderborn-bearing-wise,KA01,iforest,2578,644,805,1992,train_p95,0.5545576429899934,0.9311650328020156,0.9205666702981079,0.950733752620545,0.45532128514056225,0.6157501697216565,0.058385093167701865,0.5446787148594378,758,47,1085,907,0,0.0,0.0,0.0,0.0,300
paderborn-bearing-wise,KA01,iforest,2578,644,805,1992,train_p99,0.6360625478928683,0.9311650328020156,0.9205666702981079,0.07142857142857142,0.000502008032128514,0.0009970089730807576,0.016149068322981366,0.9994979919678715,792,13,1991,1,0,0.0,0.0,0.0,0.0,300
paderborn-bearing-wise,KA01,iforest,2578,644,805,1992,val_p95,0.5594938793673477,0.9311650328020156,0.9205666702981079,0.9460847240051348,0.36997991967871485,0.5319379285456514,0.05217391304347826,0.6300200803212851,763,42,1255,737,0,0.0,0.0,0.0,0.0,300
paderborn-bearing-wise,KA01,iforest,2578,644,805,1992,val_p99,0.6701547625591489,0.9311650328020156,0.9205666702981079,0.0,0.0,0.0,0.004968944099378882,1.0,801,4,1992,0,0,0.0,0.0,0.0,0.0,300
paderborn-bearing-wise,KA01,iforest,2578,644,805,1992,train_mad5,0.6395245133317096,0.9311650328020156,0.9205666702981079,0.0,0.0,0.0,0.012422360248447204,1.0,795,10,1992,0,0,0.0,0.0,0.0,0.0,300
paderborn-bearing-wise,KI01,iforest,2578,644,805,1996,train_p95,0.5545576429899934,0.7448735981279329,0.8124762836886235,0.6016949152542372,0.03557114228456914,0.06717123935666983,0.058385093167701865,0.9644288577154309,758,47,1925,71,0,0.0,0.0,0.0,0.0,300
paderborn-bearing-wise,KI01,iforest,2578,644,805,1996,train_p99,0.6360625478928683,0.7448735981279329,0.8124762836886235,0.07142857142857142,0.000501002004008016,0.0009950248756218905,0.016149068322981366,0.999498997995992,792,13,1995,1,0,0.0,0.0,0.0,0.0,300
paderborn-bearing-wise,KI01,iforest,2578,644,805,1996,val_p95,0.5594938793673477,0.7448735981279329,0.8124762836886235,0.5483870967741935,0.02555110220440882,0.048827190043082815,0.05217391304347826,0.9744488977955912,763,42,1945,51,0,0.0,0.0,0.0,0.0,300
paderborn-bearing-wise,KI01,iforest,2578,644,805,1996,val_p99,0.6701547625591489,0.7448735981279329,0.8124762836886235,0.0,0.0,0.0,0.004968944099378882,1.0,801,4,1996,0,0,0.0,0.0,0.0,0.0,300
paderborn-bearing-wise,KI01,iforest,2578,644,805,1996,train_mad5,0.6395245133317096,0.7448735981279329,0.8124762836886235,0.0,0.0,0.0,0.012422360248447204,1.0,795,10,1996,0,0,0.0,0.0,0.0,0.0,300
paderborn-file-wise,fold1,iforest,3018,755,254,998,train_p95,0.5518925104916781,0.8551196881952882,0.9396279865888708,0.9726027397260274,0.21342685370741482,0.35004108463434674,0.023622047244094488,0.7865731462925851,248,6,785,213,0,0.0,0.0,0.0,0.0,300
paderborn-file-wise,fold1,iforest,3018,755,254,998,train_p99,0.6294308954331022,0.8551196881952882,0.9396279865888708,0.5,0.001002004008016032,0.002,0.003937007874015748,0.998997995991984,253,1,997,1,0,0.0,0.0,0.0,0.0,300
paderborn-file-wise,fold1,iforest,3018,755,254,998,val_p95,0.5548708550195562,0.8551196881952882,0.9396279865888708,0.9702970297029703,0.1963927855711423,0.32666666666666666,0.023622047244094488,0.8036072144288577,248,6,802,196,0,0.0,0.0,0.0,0.0,300
paderborn-file-wise,fold1,iforest,3018,755,254,998,val_p99,0.6470803706174604,0.8551196881952882,0.9396279865888708,1.0,0.001002004008016032,0.002002002002002002,0.0,0.998997995991984,254,0,997,1,0,0.0,0.0,0.0,0.0,300
paderborn-file-wise,fold1,iforest,3018,755,254,998,train_mad5,0.6420571050342999,0.8551196881952882,0.9396279865888708,1.0,0.001002004008016032,0.002002002002002002,0.0,0.998997995991984,254,0,997,1,0,0.0,0.0,0.0,0.0,300
paderborn-file-wise,fold2,iforest,3022,756,249,996,train_p95,0.5483057834385431,0.3434299446783116,0.6933444925622758,0.6739659367396593,0.2781124497991968,0.3937455579246624,0.5381526104417671,0.7218875502008032,115,134,719,277,0,0.0,0.0,0.0,0.0,300
paderborn-file-wise,fold2,iforest,3022,756,249,996,train_p99,0.6570596113404116,0.3434299446783116,0.6933444925622758,0.0,0.0,0.0,0.08433734939759036,1.0,228,21,996,0,0,0.0,0.0,0.0,0.0,300
paderborn-file-wise,fold2,iforest,3022,756,249,996,val_p95,0.5410792180736994,0.3434299446783116,0.6933444925622758,0.7154308617234469,0.35843373493975905,0.47759197324414715,0.570281124497992,0.641566265060241,107,142,639,357,0,0.0,0.0,0.0,0.0,300
paderborn-file-wise,fold2,iforest,3022,756,249,996,val_p99,0.6084175519490009,0.3434299446783116,0.6933444925622758,0.10256410256410256,0.008032128514056224,0.0148975791433892,0.28112449799196787,0.9919678714859438,179,70,988,8,0,0.0,0.0,0.0,0.0,300
paderborn-file-wise,fold2,iforest,3022,756,249,996,train_mad5,0.6230663303855228,0.3434299446783116,0.6933444925622758,0.047619047619047616,0.0030120481927710845,0.0056657223796034,0.24096385542168675,0.9969879518072289,189,60,993,3,0,0.0,0.0,0.0,0.0,300
paderborn-file-wise,fold3,iforest,3022,756,249,997,train_p95,0.5478005115490566,0.9344096546668117,0.9802213892962169,0.9917218543046358,0.600802407221665,0.7482823235477827,0.020080321285140562,0.399197592778335,244,5,398,599,0,0.0,0.0,0.0,0.0,300
paderborn-file-wise,fold3,iforest,3022,756,249,997,train_p99,0.6360854743633992,0.9344096546668117,0.9802213892962169,1.0,0.0050150451354062184,0.00998003992015968,0.0,0.9949849548645938,249,0,992,5,0,0.0,0.0,0.0,0.0,300
paderborn-file-wise,fold3,iforest,3022,756,249,997,val_p95,0.5555109952429393,0.9344096546668117,0.9802213892962169,0.9944444444444445,0.5386158475426279,0.6987638256343527,0.012048192771084338,0.46138415245737213,246,3,460,537,0,0.0,0.0,0.0,0.0,300
paderborn-file-wise,fold3,iforest,3022,756,249,997,val_p99,0.6514819285771214,0.9344096546668117,0.9802213892962169,1.0,0.0010030090270812437,0.002004008016032064,0.0,0.9989969909729187,249,0,996,1,0,0.0,0.0,0.0,0.0,300
paderborn-file-wise,fold3,iforest,3022,756,249,997,train_mad5,0.6495674478918096,0.9344096546668117,0.9802213892962169,1.0,0.0010030090270812437,0.002004008016032064,0.0,0.9989969909729187,249,0,996,1,0,0.0,0.0,0.0,0.0,300
paderborn-file-wise,fold4,iforest,3022,756,249,997,train_p95,0.551867389996783,0.9103535506116744,0.9761352392147803,1.0,0.10130391173520562,0.18397085610200364,0.0,0.8986960882647944,249,0,896,101,0,0.0,0.0,0.0,0.0,300
paderborn-file-wise,fold4,iforest,3022,756,249,997,train_p99,0.6400302179999038,0.9103535506116744,0.9761352392147803,1.0,0.0010030090270812437,0.002004008016032064,0.0,0.9989969909729187,249,0,996,1,0,0.0,0.0,0.0,0.0,300
paderborn-file-wise,fold4,iforest,3022,756,249,997,val_p95,0.5351732056734102,0.9103535506116744,0.9761352392147803,1.0,0.21163490471414242,0.34933774834437087,0.0,0.7883650952858575,249,0,786,211,0,0.0,0.0,0.0,0.0,300
paderborn-file-wise,fold4,iforest,3022,756,249,997,val_p99,0.6000446820214289,0.9103535506116744,0.9761352392147803,1.0,0.009027081243731194,0.017892644135188866,0.0,0.9909729187562688,249,0,988,9,0,0.0,0.0,0.0,0.0,300
paderborn-file-wise,fold4,iforest,3022,756,249,997,train_mad5,0.6284172802947985,0.9103535506116744,0.9761352392147803,1.0,0.0010030090270812437,0.002004008016032064,0.0,0.9989969909729187,249,0,996,1,0,0.0,0.0,0.0,0.0,300
