protocol,heldout_group,model,train_normal_count,val_normal_count,test_normal_count,test_fault_count,threshold_strategy,threshold,roc_auc,pr_auc,precision,recall,f1,false_alarm_rate,miss_rate,tn,fp,fn,tp,best_epoch,best_val_loss,train_seconds,inference_ms_per_window_cpu,model_size_mb,param_count
paderborn-condition-wise,N09_M07_F10,vae,4860,1215,1998,1997,train_p95,0.9372428059577942,0.24163685468142154,0.3697983378398546,0.33008921330089214,0.40761141712568855,0.3647770557920681,0.8268268268268268,0.5923885828743115,346,1652,1183,814,10,861.3582089072779,7.262437300290912,1.1133000021800399,16.388729095458984,4295489
paderborn-condition-wise,N09_M07_F10,vae,4860,1215,1998,1997,train_p99,0.9543977379798889,0.24163685468142154,0.3697983378398546,0.3086854460093897,0.26339509263895844,0.2842475006754931,0.5895895895895896,0.7366049073610416,820,1178,1471,526,10,861.3582089072779,7.262437300290912,1.1133000021800399,16.388729095458984,4295489
paderborn-condition-wise,N09_M07_F10,vae,4860,1215,1998,1997,val_p95,0.9615958333015442,0.24163685468142154,0.3697983378398546,0.30793157076205285,0.19829744616925388,0.24124276576302162,0.44544544544544545,0.8017025538307461,1108,890,1601,396,10,861.3582089072779,7.262437300290912,1.1133000021800399,16.388729095458984,4295489
paderborn-condition-wise,N09_M07_F10,vae,4860,1215,1998,1997,val_p99,0.9748774170875549,0.24163685468142154,0.3697983378398546,0.29245283018867924,0.06209313970956434,0.10243700950020652,0.15015015015015015,0.9379068602904357,1698,300,1873,124,10,861.3582089072779,7.262437300290912,1.1133000021800399,16.388729095458984,4295489
paderborn-condition-wise,N09_M07_F10,vae,4860,1215,1998,1997,train_mad5,1.5874610909819602,0.24163685468142154,0.3697983378398546,0.0,0.0,0.0,0.0,1.0,1998,0,1997,0,10,861.3582089072779,7.262437300290912,1.1133000021800399,16.388729095458984,4295489
paderborn-condition-wise,N09_M07_F10,cnn-ae,4860,1215,1998,1997,train_p95,0.9484668374061584,0.23324588985580472,0.36448421996070834,0.30563654033041787,0.31497245868803203,0.3102342786683107,0.7152152152152152,0.685027541311968,569,1429,1368,629,9,862.8566284179688,5.869526099879295,1.1507550021633506,16.357357025146484,4287265
paderborn-condition-wise,N09_M07_F10,cnn-ae,4860,1215,1998,1997,train_p99,0.9626961350440979,0.23324588985580472,0.36448421996070834,0.2968609865470852,0.1657486229344016,0.2127249357326478,0.3923923923923924,0.8342513770655984,1214,784,1666,331,9,862.8566284179688,5.869526099879295,1.1507550021633506,16.357357025146484,4287265
paderborn-condition-wise,N09_M07_F10,cnn-ae,4860,1215,1998,1997,val_p95,0.96320641040802,0.23324588985580472,0.36448421996070834,0.29444444444444445,0.15923885828743115,0.20669483262918428,0.3813813813813814,0.8407611417125689,1236,762,1679,318,9,862.8566284179688,5.869526099879295,1.1507550021633506,16.357357025146484,4287265
paderborn-condition-wise,N09_M07_F10,cnn-ae,4860,1215,1998,1997,val_p99,0.9741765856742859,0.23324588985580472,0.36448421996070834,0.28346456692913385,0.05408112168252378,0.09083263246425567,0.13663663663663664,0.9459188783174762,1725,273,1889,108,9,862.8566284179688,5.869526099879295,1.1507550021633506,16.357357025146484,4287265
paderborn-condition-wise,N09_M07_F10,cnn-ae,4860,1215,1998,1997,train_mad5,1.5420662283301354,0.23324588985580472,0.36448421996070834,0.0,0.0,0.0,0.0,1.0,1998,0,1997,0,9,862.8566284179688,5.869526099879295,1.1507550021633506,16.357357025146484,4287265
paderborn-condition-wise,N09_M07_F10,lstm-ae,4860,1215,1998,1997,train_p95,0.9999058246612549,0.3655788988788488,0.4288858553939933,0.3806228373702422,0.05508262393590386,0.09623797025371829,0.08958958958958958,0.9449173760640961,1819,179,1887,110,12,971.0644017269736,4.9373562997207046,0.7713200058788061,0.20862197875976562,54689
paderborn-condition-wise,N09_M07_F10,lstm-ae,4860,1215,1998,1997,train_p99,1.0004686117172241,0.3655788988788488,0.4288858553939933,0.6,0.019529293940911366,0.037827352085354024,0.013013013013013013,0.9804707060590886,1972,26,1958,39,12,971.0644017269736,4.9373562997207046,0.7713200058788061,0.20862197875976562,54689
paderborn-condition-wise,N09_M07_F10,lstm-ae,4860,1215,1998,1997,val_p95,0.9999174475669861,0.3655788988788488,0.4288858553939933,0.38768115942028986,0.05358037055583375,0.09414870215574131,0.08458458458458458,0.9464196294441662,1829,169,1890,107,12,971.0644017269736,4.9373562997207046,0.7713200058788061,0.20862197875976562,54689
paderborn-condition-wise,N09_M07_F10,lstm-ae,4860,1215,1998,1997,val_p99,1.0002998113632202,0.3655788988788488,0.4288858553939933,0.5445544554455446,0.02754131196795193,0.052430886558627265,0.023023023023023025,0.972458688032048,1952,46,1942,55,12,971.0644017269736,4.9373562997207046,0.7713200058788061,0.20862197875976562,54689
paderborn-condition-wise,N09_M07_F10,lstm-ae,4860,1215,1998,1997,train_mad5,1.1817976211309433,0.3655788988788488,0.4288858553939933,0.0,0.0,0.0,0.0,1.0,1998,0,1997,0,12,971.0644017269736,4.9373562997207046,0.7713200058788061,0.20862197875976562,54689
