protocol,heldout_group,model,train_normal_count,val_normal_count,test_normal_count,test_fault_count,threshold_strategy,threshold,roc_auc,pr_auc,precision,recall,f1,false_alarm_rate,miss_rate,tn,fp,fn,tp,best_epoch,best_val_loss,train_seconds,inference_ms_per_window_cpu,model_size_mb,param_count
paderborn-condition-wise,N09_M07_F10,iforest,1206,302,496,496,train_p95,0.5317697422296684,0.2843961368366285,0.37134740865001237,0.45677233429394815,0.6391129032258065,0.5327731092436975,0.7600806451612904,0.36088709677419356,119,377,179,317,0,0.0,0.0,0.0,0.0,300
paderborn-condition-wise,N09_M07_F10,iforest,1206,302,496,496,train_p99,0.6065971918386848,0.2843961368366285,0.37134740865001237,0.06227106227106227,0.034274193548387094,0.044213263979193757,0.5161290322580645,0.9657258064516129,240,256,479,17,0,0.0,0.0,0.0,0.0,300
paderborn-condition-wise,N09_M07_F10,iforest,1206,302,496,496,val_p95,0.5248328458650491,0.2843961368366285,0.37134740865001237,0.46122448979591835,0.6834677419354839,0.5507717303005687,0.7983870967741935,0.3165322580645161,100,396,157,339,0,0.0,0.0,0.0,0.0,300
paderborn-condition-wise,N09_M07_F10,iforest,1206,302,496,496,val_p99,0.6796485819210035,0.2843961368366285,0.37134740865001237,0.0,0.0,0.0,0.3084677419354839,1.0,343,153,496,0,0,0.0,0.0,0.0,0.0,300
paderborn-condition-wise,N09_M07_F10,iforest,1206,302,496,496,train_mad5,0.6127910627713162,0.2843961368366285,0.37134740865001237,0.03461538461538462,0.018145161290322582,0.023809523809523808,0.5060483870967742,0.9818548387096774,245,251,487,9,0,0.0,0.0,0.0,0.0,300
paderborn-condition-wise,N15_M01_F10,iforest,1191,298,515,497,train_p95,0.5455934270503011,0.9518274696724033,0.9197693623556271,0.9527272727272728,0.5271629778672032,0.6787564766839378,0.02524271844660194,0.47283702213279677,502,13,235,262,0,0.0,0.0,0.0,0.0,300
paderborn-condition-wise,N15_M01_F10,iforest,1191,298,515,497,train_p99,0.6472569698998804,0.9518274696724033,0.9197693623556271,0.0,0.0,0.0,0.0,1.0,515,0,497,0,0,0.0,0.0,0.0,0.0,300
paderborn-condition-wise,N15_M01_F10,iforest,1191,298,515,497,val_p95,0.5255938146467182,0.9518274696724033,0.9197693623556271,0.9396825396825397,0.5955734406438632,0.729064039408867,0.036893203883495145,0.4044265593561368,496,19,201,296,0,0.0,0.0,0.0,0.0,300
paderborn-condition-wise,N15_M01_F10,iforest,1191,298,515,497,val_p99,0.5903276900438739,0.9518274696724033,0.9197693623556271,0.8888888888888888,0.06438631790744467,0.1200750469043152,0.007766990291262136,0.9356136820925554,511,4,465,32,0,0.0,0.0,0.0,0.0,300
paderborn-condition-wise,N15_M01_F10,iforest,1191,298,515,497,train_mad5,0.6346755981279077,0.9518274696724033,0.9197693623556271,1.0,0.002012072434607646,0.004016064257028112,0.0,0.9979879275653923,515,0,496,1,0,0.0,0.0,0.0,0.0,300
paderborn-condition-wise,N15_M07_F04,iforest,1206,301,497,496,train_p95,0.5526204734494531,0.9452034789381449,0.9199867234925374,0.9615384615384616,0.5544354838709677,0.7033248081841432,0.022132796780684104,0.44556451612903225,486,11,221,275,0,0.0,0.0,0.0,0.0,300
paderborn-condition-wise,N15_M07_F04,iforest,1206,301,497,496,train_p99,0.6182659634870902,0.9452034789381449,0.9199867234925374,0.8181818181818182,0.018145161290322582,0.03550295857988166,0.004024144869215292,0.9818548387096774,495,2,487,9,0,0.0,0.0,0.0,0.0,300
paderborn-condition-wise,N15_M07_F04,iforest,1206,301,497,496,val_p95,0.5417416457666331,0.9452034789381449,0.9199867234925374,0.9602649006622517,0.5846774193548387,0.7268170426065163,0.02414486921529175,0.4153225806451613,485,12,206,290,0,0.0,0.0,0.0,0.0,300
paderborn-condition-wise,N15_M07_F04,iforest,1206,301,497,496,val_p99,0.6215007627281373,0.9452034789381449,0.9199867234925374,0.7777777777777778,0.014112903225806451,0.027722772277227723,0.004024144869215292,0.9858870967741935,495,2,489,7,0,0.0,0.0,0.0,0.0,300
paderborn-condition-wise,N15_M07_F04,iforest,1206,301,497,496,train_mad5,0.6498473238720773,0.9452034789381449,0.9199867234925374,0.0,0.0,0.0,0.002012072434607646,1.0,496,1,496,0,0,0.0,0.0,0.0,0.0,300
paderborn-condition-wise,N15_M07_F10,iforest,1206,302,496,496,train_p95,0.5444783167551974,0.9680224050468261,0.9655438549250362,0.9727891156462585,0.5766129032258065,0.7240506329113924,0.016129032258064516,0.42338709677419356,488,8,210,286,0,0.0,0.0,0.0,0.0,300
paderborn-condition-wise,N15_M07_F10,iforest,1206,302,496,496,train_p99,0.6380294514202169,0.9680224050468261,0.9655438549250362,1.0,0.006048387096774193,0.012024048096192385,0.0,0.9939516129032258,496,0,493,3,0,0.0,0.0,0.0,0.0,300
paderborn-condition-wise,N15_M07_F10,iforest,1206,302,496,496,val_p95,0.5442909292606557,0.9680224050468261,0.9655438549250362,0.9727891156462585,0.5766129032258065,0.7240506329113924,0.016129032258064516,0.42338709677419356,488,8,210,286,0,0.0,0.0,0.0,0.0,300
paderborn-condition-wise,N15_M07_F10,iforest,1206,302,496,496,val_p99,0.5975064595673543,0.9680224050468261,0.9655438549250362,1.0,0.08669354838709678,0.15955473098330242,0.0,0.9133064516129032,496,0,453,43,0,0.0,0.0,0.0,0.0,300
paderborn-condition-wise,N15_M07_F10,iforest,1206,302,496,496,train_mad5,0.6311016667316574,0.9680224050468261,0.9655438549250362,1.0,0.008064516129032258,0.016,0.0,0.9919354838709677,496,0,492,4,0,0.0,0.0,0.0,0.0,300
paderborn-bearing-wise,KA01,iforest,1282,321,401,992,train_p95,0.5451564431105762,0.972970798809428,0.9601927290712441,0.9863169897377423,0.8719758064516129,0.9256286784376672,0.029925187032418952,0.1280241935483871,389,12,127,865,0,0.0,0.0,0.0,0.0,300
paderborn-bearing-wise,KA01,iforest,1282,321,401,992,train_p99,0.6243767290274863,0.972970798809428,0.9601927290712441,0.7058823529411765,0.012096774193548387,0.023785926660059464,0.012468827930174564,0.9879032258064516,396,5,980,12,0,0.0,0.0,0.0,0.0,300
paderborn-bearing-wise,KA01,iforest,1282,321,401,992,val_p95,0.5461056647268877,0.972970798809428,0.9601927290712441,0.9861910241657077,0.8639112903225806,0.9210102095647501,0.029925187032418952,0.13608870967741934,389,12,135,857,0,0.0,0.0,0.0,0.0,300
paderborn-bearing-wise,KA01,iforest,1282,321,401,992,val_p99,0.6223185863493831,0.972970798809428,0.9601927290712441,0.7058823529411765,0.012096774193548387,0.023785926660059464,0.012468827930174564,0.9879032258064516,396,5,980,12,0,0.0,0.0,0.0,0.0,300
paderborn-bearing-wise,KA01,iforest,1282,321,401,992,train_mad5,0.6454389686029118,0.972970798809428,0.9601927290712441,0.16666666666666666,0.0010080645161290322,0.002004008016032064,0.012468827930174564,0.998991935483871,396,5,991,1,0,0.0,0.0,0.0,0.0,300
paderborn-bearing-wise,KI01,iforest,1282,321,401,993,train_p95,0.5451564431105762,0.8379830886027629,0.8828874682027343,0.8867924528301887,0.094662638469285,0.1710646041856233,0.029925187032418952,0.905337361530715,389,12,899,94,0,0.0,0.0,0.0,0.0,300
paderborn-bearing-wise,KI01,iforest,1282,321,401,993,train_p99,0.6243767290274863,0.8379830886027629,0.8828874682027343,0.16666666666666666,0.0010070493454179255,0.002002002002002002,0.012468827930174564,0.998992950654582,396,5,992,1,0,0.0,0.0,0.0,0.0,300
paderborn-bearing-wise,KI01,iforest,1282,321,401,993,val_p95,0.5461056647268877,0.8379830886027629,0.8828874682027343,0.8787878787878788,0.08761329305135952,0.15934065934065933,0.029925187032418952,0.9123867069486404,389,12,906,87,0,0.0,0.0,0.0,0.0,300
paderborn-bearing-wise,KI01,iforest,1282,321,401,993,val_p99,0.6223185863493831,0.8379830886027629,0.8828874682027343,0.16666666666666666,0.0010070493454179255,0.002002002002002002,0.012468827930174564,0.998992950654582,396,5,992,1,0,0.0,0.0,0.0,0.0,300
paderborn-bearing-wise,KI01,iforest,1282,321,401,993,train_mad5,0.6454389686029118,0.8379830886027629,0.8828874682027343,0.0,0.0,0.0,0.012468827930174564,1.0,396,5,993,0,0,0.0,0.0,0.0,0.0,300
paderborn-file-wise,fold1,iforest,1502,376,126,497,train_p95,0.5522160673559801,0.8954999840311711,0.9543701081366038,0.9779005524861878,0.3561368209255533,0.5221238938053098,0.031746031746031744,0.6438631790744467,122,4,320,177,0,0.0,0.0,0.0,0.0,300
paderborn-file-wise,fold1,iforest,1502,376,126,497,train_p99,0.6213795796577185,0.8954999840311711,0.9543701081366038,1.0,0.004024144869215292,0.008016032064128256,0.0,0.9959758551307847,126,0,495,2,0,0.0,0.0,0.0,0.0,300
paderborn-file-wise,fold1,iforest,1502,376,126,497,val_p95,0.5359143616563325,0.8954999840311711,0.9543701081366038,0.9736842105263158,0.44668008048289737,0.6124137931034482,0.047619047619047616,0.5533199195171026,120,6,275,222,0,0.0,0.0,0.0,0.0,300
paderborn-file-wise,fold1,iforest,1502,376,126,497,val_p99,0.6477141475181678,0.8954999840311711,0.9543701081366038,0.0,0.0,0.0,0.0,1.0,126,0,497,0,0,0.0,0.0,0.0,0.0,300
paderborn-file-wise,fold1,iforest,1502,376,126,497,train_mad5,0.6522052913543979,0.8954999840311711,0.9543701081366038,0.0,0.0,0.0,0.0,1.0,126,0,497,0,0,0.0,0.0,0.0,0.0,300
paderborn-file-wise,fold2,iforest,1504,376,124,496,train_p95,0.5576146194464185,0.34620512486992716,0.7038236770082237,0.7606060606060606,0.5060483870967742,0.6077481840193705,0.6370967741935484,0.4939516129032258,45,79,245,251,0,0.0,0.0,0.0,0.0,300
paderborn-file-wise,fold2,iforest,1504,376,124,496,train_p99,0.644359347686327,0.34620512486992716,0.7038236770082237,0.058823529411764705,0.0020161290322580645,0.003898635477582846,0.12903225806451613,0.9979838709677419,108,16,495,1,0,0.0,0.0,0.0,0.0,300
paderborn-file-wise,fold2,iforest,1504,376,124,496,val_p95,0.545912942356973,0.34620512486992716,0.7038236770082237,0.7613065326633166,0.6108870967741935,0.6778523489932886,0.7661290322580645,0.38911290322580644,29,95,193,303,0,0.0,0.0,0.0,0.0,300
paderborn-file-wise,fold2,iforest,1504,376,124,496,val_p99,0.6520011284297169,0.34620512486992716,0.7038236770082237,0.0,0.0,0.0,0.0967741935483871,1.0,112,12,496,0,0,0.0,0.0,0.0,0.0,300
paderborn-file-wise,fold2,iforest,1504,376,124,496,train_mad5,0.6285171062797482,0.34620512486992716,0.7038236770082237,0.19230769230769232,0.010080645161290322,0.019157088122605363,0.1693548387096774,0.9899193548387096,103,21,491,5,0,0.0,0.0,0.0,0.0,300
paderborn-file-wise,fold3,iforest,1504,376,124,496,train_p95,0.5506818559586857,0.9687012226847034,0.9918964368042729,0.9896907216494846,0.7741935483870968,0.8687782805429864,0.03225806451612903,0.22580645161290322,120,4,112,384,0,0.0,0.0,0.0,0.0,300
paderborn-file-wise,fold3,iforest,1504,376,124,496,train_p99,0.6291401146975097,0.9687012226847034,0.9918964368042729,1.0,0.012096774193548387,0.02390438247011952,0.0,0.9879032258064516,124,0,490,6,0,0.0,0.0,0.0,0.0,300
paderborn-file-wise,fold3,iforest,1504,376,124,496,val_p95,0.5573326943844649,0.9687012226847034,0.9918964368042729,0.9894179894179894,0.7540322580645161,0.8558352402745996,0.03225806451612903,0.24596774193548387,120,4,122,374,0,0.0,0.0,0.0,0.0,300
paderborn-file-wise,fold3,iforest,1504,376,124,496,val_p99,0.6488991158706814,0.9687012226847034,0.9918964368042729,0.0,0.0,0.0,0.0,1.0,124,0,496,0,0,0.0,0.0,0.0,0.0,300
paderborn-file-wise,fold3,iforest,1504,376,124,496,train_mad5,0.63850900390106,0.9687012226847034,0.9918964368042729,1.0,0.008064516129032258,0.016,0.0,0.9919354838709677,124,0,492,4,0,0.0,0.0,0.0,0.0,300
paderborn-file-wise,fold4,iforest,1504,376,124,496,train_p95,0.5544273769804092,0.9400201612903225,0.98383758106501,1.0,0.12903225806451613,0.22857142857142856,0.0,0.8709677419354839,124,0,432,64,0,0.0,0.0,0.0,0.0,300
paderborn-file-wise,fold4,iforest,1504,376,124,496,train_p99,0.6307051135953137,0.9400201612903225,0.98383758106501,0.0,0.0,0.0,0.0,1.0,124,0,496,0,0,0.0,0.0,0.0,0.0,300
paderborn-file-wise,fold4,iforest,1504,376,124,496,val_p95,0.5479668830767143,0.9400201612903225,0.98383758106501,1.0,0.18346774193548387,0.3100511073253833,0.0,0.8165322580645161,124,0,405,91,0,0.0,0.0,0.0,0.0,300
paderborn-file-wise,fold4,iforest,1504,376,124,496,val_p99,0.6332054737780186,0.9400201612903225,0.98383758106501,0.0,0.0,0.0,0.0,1.0,124,0,496,0,0,0.0,0.0,0.0,0.0,300
paderborn-file-wise,fold4,iforest,1504,376,124,496,train_mad5,0.6288870087206262,0.9400201612903225,0.98383758106501,0.0,0.0,0.0,0.0,1.0,124,0,496,0,0,0.0,0.0,0.0,0.0,300
